mesh,k,evaluator,selected_ordinal_double,selected_ordinal_single,selected_ordinal_identical,escalation_double,escalation_single,final_requested_double,final_requested_single,relevant_classifier_mismatch,all_examined_classifier_mismatch_count,omega_double,omega_single,lambda_double,lambda_single,selected_min_abs_margin_double,selected_min_abs_margin_single
96x12,2557,E2,1,1,1,0,0,3,3,0,0,162.92238539195,162.922385444617,26543.7036618032,26543.7036789642,0.414892255296414,0.414892253706134
96x12,2557,E3,1,1,1,0,0,3,3,0,0,162.922384437193,162.922384490011,26543.7033507005,26543.703367911,0.414892303460689,0.414892301869688
96x12,2558,E1,1,1,1,0,0,3,3,0,0,162.513781272169,162.513781315727,26410.7291033784,26410.729117536,0.410895737420763,0.41089573722023
96x12,2558,E2,1,1,1,0,0,3,3,0,0,162.891258170291,162.891258201959,26533.5619883005,26533.5619986173,0.414841015251061,0.414841014665076
96x12,2558,E3,1,1,1,0,0,3,3,0,0,162.89125678367,162.891256815687,26533.5615365636,26533.5615469942,0.414841042292697,0.414841041706728
96x12,2559,E1,1,1,1,0,0,3,3,0,0,162.538443556674,162.538443618704,26418.745633826,26418.7456539906,0.411247765938143,0.411247765143954
96x12,2559,E2,1,1,1,0,0,3,3,0,0,162.922310480825,162.922310534957,26543.6792524102,26543.6792700491,0.414895773805247,0.414895772127787
96x12,2559,E3,1,1,1,0,0,3,3,0,0,162.922309521298,162.922309575709,26543.6789397536,26543.6789574832,0.414895822079035,0.414895820400989
96x12,2560,E1,1,1,1,0,0,3,3,0,0,162.513602137484,162.513602191792,26410.6708797006,26410.6708973522,0.410895603549765,0.410895603368828
96x12,2560,E2,1,1,1,0,0,3,3,0,0,162.891134202796,162.891134242862,26533.5216018733,26533.5216149261,0.414842617187439,0.414842616542304
96x12,2560,E3,1,1,1,0,0,3,3,0,0,162.891132810415,162.891132850428,26533.5211482603,26533.5211612958,0.414842644189332,0.414842643543912
96x12,2561,E1,1,1,1,0,0,3,3,0,0,162.540250670847,162.540250733457,26419.3330881419,26419.3331084952,0.411238928425212,0.411238927610689
96x12,2561,E2,1,1,1,0,0,3,3,0,0,162.923724010347,162.923724064068,26544.1398453997,26544.1398629045,0.414863641010638,0.414863639269787
96x12,2561,E3,1,1,1,0,0,3,3,0,0,162.923723088055,162.923723141758,26544.1395448731,26544.1395623723,0.414863689438489,0.414863687698645
96x12,2562,E1,1,1,1,0,0,3,3,0,0,162.514342777495,162.514342827886,26410.9116084013,26410.9116247798,0.410879665250846,0.410879665067118
96x12,2562,E2,1,1,1,0,0,3,3,0,0,162.89274404972,162.892744085512,26534.0460640475,26534.0460757081,0.414830431218205,0.414830430560966
96x12,2562,E3,1,1,1,0,0,3,3,0,0,162.892742687424,162.892742723173,26534.0456202313,26534.045631878,0.414830458960331,0.414830458302099
96x12,2563,E1,1,1,1,0,0,3,3,0,0,162.537218729367,162.537218778053,26418.3474722782,26418.3474881045,0.411216477943382,0.411216477230788
96x12,2563,E2,1,1,1,0,0,3,3,0,0,162.923498133674,162.923498178594,26544.0662441132,26544.0662587504,0.414867530448699,0.414867528983343
96x12,2563,E3,1,1,1,0,0,3,3,0,0,162.923497205681,162.923497250612,26544.0659417296,26544.0659563702,0.414867579018304,0.41486757755032
96x12,2564,E1,1,1,1,0,0,3,3,0,0,162.511143112162,162.511143157595,26409.8716356216,26409.8716503884,0.410848167475156,0.410848167312982
96x12,2564,E2,1,1,1,0,0,3,3,0,0,162.892451550851,162.892451583091,26533.9507722463,26533.9507827496,0.414831952596491,0.414831952013786
96x12,2564,E3,1,1,1,0,0,3,3,0,0,162.892450181373,162.892450213955,26533.950326091,26533.9503367059,0.414831980291779,0.414831979708362
96x12,2565,E1,1,1,1,0,0,3,3,0,0,162.53562991001,162.535629958323,26417.8309902438,26417.8310059491,0.411204950475268,0.411204949765905
96x12,2565,E2,1,1,1,0,0,3,3,0,0,162.923314963716,162.923315007539,26544.0065587662,26544.0065730459,0.41487104029915,0.414871038815994
96x12,2565,E3,1,1,1,0,0,3,3,0,0,162.923314030829,162.923314074648,26544.006254788,26544.0062690663,0.414871088993777,0.414871087510961
96x12,2566,E1,1,1,1,0,0,3,3,0,0,162.509159519364,162.509159564896,26409.2269276901,26409.2269424888,0.410832265958261,0.41083226579833
96x12,2566,E2,1,1,1,0,0,3,3,0,0,162.891903725414,162.891903757443,26533.7722992896,26533.772309724,0.414833644802151,0.414833644203341
96x12,2566,E3,1,1,1,0,0,3,3,0,0,162.891902349454,162.891902381454,26533.7718510242,26533.7718614491,0.414833672463457,0.41483367186459
96x12,2567,E1,1,1,1,0,0,3,3,0,0,162.530721482775,162.5307215384,26416.2354257114,26416.2354437928,0.411174411483224,0.411174410733338
96x12,2567,E2,1,1,1,0,0,3,3,0,0,162.921700677718,162.921700725637,26543.4805517199,26543.4805673339,0.414878131773051,0.414878130143502
96x12,2567,E3,1,1,1,0,0,3,3,0,0,162.921699716112,162.921699764067,26543.480238387,26543.4802540129,0.414878181261753,0.414878179632416
96x12,2568,E1,1,1,1,0,0,3,3,0,0,162.50756820681,162.507568260507,26408.7097244909,26408.7097419432,0.410824152678016,0.410824152498172
96x12,2568,E2,1,1,1,0,0,3,3,0,0,162.891143922811,162.89114396209,26533.5247684819,26533.5247812785,0.414834962020565,0.414834961349283
96x12,2568,E3,1,1,1,0,0,3,3,0,0,162.89114253743,162.89114257678,26533.5243171493,26533.524329969,0.414834989506318,0.414834988834778
96x12,2569,E1,1,1,1,0,0,3,3,0,0,162.531827301959,162.531827350187,26416.5948861138,26416.594901791,0.411183171345173,0.411183170664443
96x12,2569,E2,1,1,1,0,0,3,3,0,0,162.922113529223,162.922113574841,26543.6150768291,26543.6150916935,0.414881430495344,0.414881429062834
96x12,2569,E3,1,1,1,0,0,3,3,0,0,162.922112567865,162.922112613514,26543.6147635762,26543.6147784506,0.41488147985341,0.414881478419736
96x12,2570,E1,1,1,1,0,0,3,3,0,0,162.50828759785,162.508287631349,26408.9435379856,26408.9435488732,0.410833644707901,0.410833644544327
96x12,2570,E2,1,1,1,0,0,3,3,0,0,162.891200176629,162.891200201007,26533.5430949826,26533.5431029245,0.414837868407017,0.414837867937727
96x12,2570,E3,1,1,1,0,0,3,3,0,0,162.891198788272,162.891198812764,26533.5426426804,26533.5426506593,0.414837895800279,0.414837895330341
96x12,2571,E1,1,1,1,0,0,3,3,0,0,162.532431998923,162.53243203619,26416.7914514845,26416.7914635989,0.411192741799949,0.411192741176378
96x12,2571,E2,1,1,1,0,0,3,3,0,0,162.92200048539,162.922000523713,26543.5782421615,26543.5782546487,0.4148868915346,0.414886890333579
96x12,2571,E3,1,1,1,0,0,3,3,0,0,162.921999519473,162.921999557672,26543.5779274232,26543.5779398701,0.414886940841146,0.414886939639641
96x12,2572,E1,1,1,1,0,0,3,3,0,0,162.511225875589,162.51122591831,26409.8985355868,26409.8985494721,0.410865301404259,0.410865301193062
96x12,2572,E2,1,1,1,0,0,3,3,0,0,162.891482924524,162.891482955934,26533.6352093505,26533.6352195835,0.414841921404798,0.414841920822142
96x12,2572,E3,1,1,1,0,0,3,3,0,0,162.8914815324,162.891481563815,26533.6347558202,26533.6347660548,0.414841948657921,0.414841948075956
96x12,2573,E1,1,1,1,0,0,3,3,0,0,162.537932517368,162.537932558683,26418.5795070205,26418.579520451,0.411215237080536,0.411215236384167
96x12,2573,E2,1,1,1,0,0,3,3,0,0,162.924127772888,162.924127812708,26544.2714105562,26544.2714235318,0.414858139883675,0.414858138441004
96x12,2573,E3,1,1,1,0,0,3,3,0,0,162.924126856693,162.924126896719,26544.2711120157,26544.2711250582,0.414858188660679,0.414858187220569
96x12,2574,E1,1,1,1,0,0,3,3,0,0,162.512083519429,162.512083544879,26410.177289826,26410.1772980979,0.41084786845352,0.410847868275471
96x12,2574,E2,1,1,1,0,0,3,3,0,0,162.893364791869,162.893364808533,26534.248293217,26534.248298646,0.414829430760177,0.41482943030773
96x12,2574,E3,1,1,1,0,0,3,3,0,0,162.893363432295,162.893363449031,26534.2478502859,26534.2478557382,0.414829458736018,0.414829458282148
96x12,2575,E1,1,1,1,0,0,3,3,0,0,162.535271605442,162.535271651521,26417.7145158549,26417.7145308338,0.411195473535201,0.411195472857901
96x12,2575,E2,1,1,1,0,0,3,3,0,0,162.923450200565,162.923450243908,26544.0506252559,26544.050639379,0.414864915555516,0.414864914179395
96x12,2575,E3,1,1,1,0,0,3,3,0,0,162.923449259979,162.923449303535,26544.0503187691,26544.0503329616,0.41486496500475,0.414864963628755
96x12,2576,E1,1,1,1,0,0,3,3,0,0,162.509428455948,162.509428489398,26409.3143370788,26409.3143479509,0.410829825398858,0.410829825237682
96x12,2576,E2,1,1,1,0,0,3,3,0,0,162.892319402663,162.892319426273,26533.9077203791,26533.907728071,0.414832601888639,0.414832601416218
96x12,2576,E3,1,1,1,0,0,3,3,0,0,162.892318027612,162.892318051329,26533.9072724086,26533.9072801353,0.414832629715577,0.414832629241884
96x12,2577,E1,1,1,1,0,0,3,3,0,0,162.530742203974,162.530742262999,26416.2421613746,26416.2421805615,0.411171138126772,0.411171137412254
96x12,2577,E2,1,1,1,0,0,3,3,0,0,162.922004220287,162.922004271355,26543.5794591553,26543.5794757955,0.414874028641167,0.414874027062462
96x12,2577,E3,1,1,1,0,0,3,3,0,0,162.922003262773,162.922003314118,26543.5791471549,26543.5791638853,0.414874078348416,0.414874076768614
96x12,2578,E1,1,1,1,0,0,3,3,0,0,162.507542251162,162.507542315716,26408.7012885134,26408.7013094942,0.410819422260494,0.410819422085922
96x12,2578,E2,1,1,1,0,0,3,3,0,0,162.891458183283,162.891458231253,26533.6271490761,26533.6271647041,0.414834038868765,0.414834038127383
96x12,2578,E3,1,1,1,0,0,3,3,0,0,162.891456797928,162.891456846084,26533.6266977512,26533.6267134395,0.414834066505294,0.414834065763979
96x12,2579,E1,1,1,1,0,0,3,3,0,0,162.5314285113,162.531428565476,26416.4652539237,26416.4652715345,0.411177372056987,0.411177371323041
96x12,2579,E2,1,1,1,0,0,3,3,0,0,162.92223371133,162.922233759364,26543.6542374893,26543.6542531409,0.414878105291503,0.41487810365877
96x12,2579,E3,1,1,1,0,0,3,3,0,0,162.922232751014,162.922232799142,26543.6539245757,26543.653940258,0.414878154938017,0.414878153302305
96x12,2580,E1,1,1,1,0,0,3,3,0,0,162.507827474523,162.507827517408,26408.7939904894,26408.7940044275,0.410825089770677,0.410825089560298
96x12,2580,E2,1,1,1,0,0,3,3,0,0,162.891328740004,162.891328771462,26533.5849786841,26533.5849889324,0.41483702048606,0.414837019870767
96x12,2580,E3,1,1,1,0,0,3,3,0,0,162.891327344501,162.891327376038,26533.5845240534,26533.5845343275,0.414837048041165,0.414837047425146
96x12,2581,E1,1,1,1,0,0,3,3,0,0,162.531891227126,162.531891283276,26416.6156658662,26416.6156841188,0.411184384608855,0.411184383862459
96x12,2581,E2,1,1,1,0,0,3,3,0,0,162.922298336643,162.922298385894,26543.6752952942,26543.6753113422,0.414884083841441,0.414884082173201
96x12,2581,E3,1,1,1,0,0,3,3,0,0,162.922297368669,162.922297418188,26543.674979885,26543.6749960206,0.414884133670829,0.414884131999848
96x12,2582,E1,1,1,1,0,0,3,3,0,0,162.508351241652,162.508351290238,26408.96422328,26408.9642390715,0.410832962838697,0.410832962631117
96x12,2582,E2,1,1,1,0,0,3,3,0,0,162.89132884598,162.89132888197,26533.5850132091,26533.5850249342,0.414839905368439,0.414839904716325
96x12,2582,E3,1,1,1,0,0,3,3,0,0,162.89132744715,162.891327483117,26533.5845574948,26533.584569212,0.414839932817104,0.414839932165296
96x12,2583,E1,1,1,1,0,0,3,3,0,0,162.53449548636,162.534495544033,26417.4622230056,26417.4622417533,0.411182629183957,0.41118262840453
96x12,2583,E2,1,1,1,0,0,3,3,0,0,162.923928307497,162.923928356691,26544.2064151464,26544.2064311762,0.4148530265312,0.41485302475511
96x12,2583,E3,1,1,1,0,0,3,3,0,0,162.923927379801,162.923927428937,26544.2061128587,26544.2061288696,0.414853076337121,0.41485307455989
96x12,2584,E1,1,1,1,0,0,3,3,0,0,162.509775779429,162.509775833346,26409.4272238803,26409.4272414044,0.410818272852687,0.410818272650053
96x12,2584,E2,1,1,1,0,0,3,3,0,0,162.893957469162,162.893957508615,26534.4413799653,26534.4413928185,0.41483154407155,0.414831543361839
96x12,2584,E3,1,1,1,0,0,3,3,0,0,162.893956111262,162.893956150732,26534.4409375778,26534.4409504366,0.414831572161861,0.414831571453027
96x12,2585,E1,1,1,1,0,0,3,3,0,0,162.532269208801,162.532269263456,26416.7385341622,26416.7385519286,0.411170150301997,0.411170149621882
96x12,2585,E2,1,1,1,0,0,3,3,0,0,162.923518473263,162.92351852208,26544.0728717075,26544.0728876144,0.414863434778612,0.41486343330696
96x12,2585,E3,1,1,1,0,0,3,3,0,0,162.92351753562,162.923517584424,26544.0725661794,26544.072582082,0.414863484444068,0.414863482969601
96x12,2586,E1,1,1,1,0,0,3,3,0,0,162.5067221448,162.506722177407,26408.4347422471,26408.4347528448,0.410796160596902,0.4107961604187
96x12,2586,E2,1,1,1,0,0,3,3,0,0,162.892783078118,162.89278310067,26534.0587789347,26534.058786282,0.414832408700216,0.414832408195092
96x12,2586,E3,1,1,1,0,0,3,3,0,0,162.892781707572,162.892781730311,26534.0583324306,26534.0583398389,0.414832436653347,0.414832436148532
96x12,2587,E1,1,1,1,0,0,3,3,0,0,162.528009103946,162.528009139773,26415.3537432923,26415.353754938,0.411143604074778,0.411143603518
96x12,2587,E2,1,1,1,0,0,3,3,0,0,162.922416945205,162.922416982925,26543.7139432671,26543.7139555581,0.41487057666979,0.414870575566134
96x12,2587,E3,1,1,1,0,0,3,3,0,0,162.922415993535,162.922416031383,26543.7136331705,26543.7136455031,0.414870626430204,0.41487062532641
96x12,2588,E1,1,1,1,0,0,3,3,0,0,162.504299020638,162.504299041992,26407.647200189,26407.6472071293,0.410783623625315,0.410783623386273
96x12,2588,E2,1,1,1,0,0,3,3,0,0,162.891553312387,162.891553328079,26533.6581405221,26533.6581456344,0.414834526908762,0.414834526458608
96x12,2588,E3,1,1,1,0,0,3,3,0,0,162.891551928954,162.8915519448,26533.657689823,26533.6576949855,0.414834554634061,0.414834554184048
96x12,2589,E1,1,1,1,0,0,3,3,0,0,162.527855068119,162.527855113975,26415.3036730434,26415.3036879493,0.41114666415381,0.411146663539528
96x12,2589,E2,1,1,1,0,0,3,3,0,0,162.922176195013,162.922176239542,26543.6354961189,26543.6355106284,0.414876684950001,0.414876683627291
96x12,2589,E3,1,1,1,0,0,3,3,0,0,162.922175235754,162.922175280445,26543.6351835498,26543.635198112,0.414876734728907,0.414876733403093
96x12,2590,E1,1,1,1,0,0,3,3,0,0,162.506836455487,162.506836485615,26408.4718947706,26408.4719045624,0.410809926002876,0.410809925786557
96x12,2590,E2,1,1,1,0,0,3,3,0,0,162.892007570752,162.892007593637,26533.80613043,26533.8061378854,0.41483912532836,0.414839124850053
96x12,2590,E3,1,1,1,0,0,3,3,0,0,162.892006188483,162.892006211442,26533.8056801087,26533.8056875885,0.414839152878131,0.414839152400712
96x12,2591,E1,1,1,1,0,0,3,3,0,0,162.529201988153,162.529202022656,26415.7414989058,26415.7415101214,0.411166078933182,0.411166078376756
96x12,2591,E2,1,1,1,0,0,3,3,0,0,162.921460039298,162.92146007852,26543.4021413366,26543.4021541168,0.414886283345381,0.414886282266243
96x12,2591,E3,1,1,1,0,0,3,3,0,0,162.921459067155,162.921459106383,26543.4018245706,26543.4018373527,0.414886332927627,0.414886331846977
96x12,2592,E1,1,1,1,0,0,3,3,0,0,162.508455839401,162.50845586389,26408.9982193064,26408.9982272658,0.41083354670933,0.410833546483919
96x12,2592,E2,1,1,1,0,0,3,3,0,0,162.891329381416,162.891329400336,26533.5851876448,26533.5851938086,0.414838974849505,0.41483897443129
96x12,2592,E3,1,1,1,0,0,3,3,0,0,162.891327992319,162.891328011352,26533.5847351013,26533.584741302,0.414839002162147,0.414839001742337
96x12,2593,E1,1,1,1,0,0,3,3,0,0,162.530227731711,162.530227789324,26416.0749265218,26416.0749452494,0.411179685510637,0.411179684801546
96x12,2593,E2,1,1,1,0,0,3,3,0,0,162.921212817619,162.921212869425,26543.3215859639,26543.3216028445,0.414892962633836,0.414892961079709
96x12,2593,E3,1,1,1,0,0,3,3,0,0,162.921211838434,162.921211890675,26543.321266904,26543.3212839263,0.414893011967653,0.414893010409412
96x12,2594,E1,1,1,1,0,0,3,3,0,0,162.508685196878,162.508685251692,26409.072764418,26409.0727822336,0.410846282539578,0.410846282348611
96x12,2594,E2,1,1,1,0,0,3,3,0,0,162.890322502581,162.890322544311,26533.257164995,26533.2571785896,0.414840741385458,0.414840740763124
96x12,2594,E3,1,1,1,0,0,3,3,0,0,162.89032109622,162.890321138176,26533.2567068295,26533.256720498,0.41484076851144,0.414840767887549
96x12,2595,E1,1,1,1,0,0,3,3,0,0,162.533176887785,162.533176966759,26417.033589236,26417.0336149078,0.411205611856308,0.411205611015708
96x12,2595,E2,1,1,1,0,0,3,3,0,0,162.921706016542,162.921706082088,26543.4822913406,26543.4823126981,0.414899238090351,0.414899236128452
96x12,2595,E3,1,1,1,0,0,3,3,0,0,162.921705032823,162.92170509828,26543.4819708021,26543.481992131,0.414899287588631,0.414899285624808
96x12,2596,E1,1,1,1,0,0,3,3,0,0,162.51160044485,162.511600485291,26410.0202791467,26410.0202922909,0.410876602160807,0.410876601945706
96x12,2596,E2,1,1,1,0,0,3,3,0,0,162.890594706909,162.890594738906,26533.3458439705,26533.3458543946,0.414843108379434,0.414843107861884
96x12,2596,E3,1,1,1,0,0,3,3,0,0,162.890593296855,162.890593328831,26533.3453846015,26533.3453950186,0.414843135478248,0.414843134960396
96x12,2597,E1,1,1,1,0,0,3,3,0,0,162.536514098825,162.536514160558,26418.1184153976,26418.1184354654,0.411231323802721,0.411231323035562
96x12,2597,E2,1,1,1,0,0,3,3,0,0,162.922466202471,162.922466258445,26543.7299934954,26543.7300117343,0.414902989160195,0.414902987493066
96x12,2597,E3,1,1,1,0,0,3,3,0,0,162.922465218552,162.922465274453,26543.7296728902,26543.7296911052,0.414903038678624,0.414903037011758
96x12,2598,E1,1,1,1,0,0,3,3,0,0,162.512806012047,162.512806051077,26410.4121179092,26410.4121305951,0.410886889808654,0.410886889632469
96x12,2598,E2,1,1,1,0,0,3,3,0,0,162.890853437567,162.890853465848,26533.4301336188,26533.4301428324,0.414839400554877,0.414839400035447
96x12,2598,E3,1,1,1,0,0,3,3,0,0,162.890852045032,162.890852073429,26533.4296799565,26533.4296892076,0.414839427680987,0.414839427160714
96x12,2599,E1,1,1,1,0,0,3,3,0,0,162.538425751161,162.538425813939,26418.7398456658,26418.7398660733,0.411244077474271,0.411244076665686
96x12,2599,E2,1,1,1,0,0,3,3,0,0,162.922852805006,162.922852858169,26543.8559661216,26543.8559834446,0.414895711141766,0.414895709423089
96x12,2599,E3,1,1,1,0,0,3,3,0,0,162.922851846615,162.922851899705,26543.8556538341,26543.8556711331,0.41489575962575,0.41489575790662
96x12,2600,E1,1,1,1,0,0,3,3,0,0,162.513545031767,162.513545082258,26410.6523187921,26410.6523352031,0.410892898311611,0.410892898143628
96x12,2600,E2,1,1,1,0,0,3,3,0,0,162.891046015502,162.891046052337,26533.4928720245,26533.4928840247,0.414838280457174,0.414838279854765
96x12,2600,E3,1,1,1,0,0,3,3,0,0,162.891044627484,162.89104466458,26533.492419833,26533.4924319183,0.414838307602409,0.414838306998887
96x12,2601,E1,1,1,1,0,0,3,3,0,0,162.540534339366,162.540534380071,26419.4253033268,26419.425316559,0.411236540148838,0.411236539482656
96x12,2601,E2,1,1,1,0,0,3,3,0,0,162.923908506222,162.923908547599,26544.1999629437,26544.1999764264,0.414856107673207,0.414856106404725
96x12,2601,E3,1,1,1,0,0,3,3,0,0,162.923907592655,162.923907634069,26544.1996652599,26544.1996787547,0.414856156084162,0.414856154812606
96x12,2602,E1,1,1,1,0,0,3,3,0,0,162.514966254001,162.514966306993,26411.1142565391,26411.1142737631,0.410879483612033,0.410879483422233
96x12,2602,E2,1,1,1,0,0,3,3,0,0,162.893242194862,162.893242236278,26534.2083527539,26534.2083662467,0.414826100353086,0.414826099771683
96x12,2602,E3,1,1,1,0,0,3,3,0,0,162.89324084772,162.893240889172,26534.2079138733,26534.2079273779,0.414826128223526,0.414826127640927
96x12,2603,E1,1,1,1,0,0,3,3,0,0,162.537393250442,162.53739329967,26418.4042046488,26418.4042206516,0.41121537375212,0.411215373091976
96x12,2603,E2,1,1,1,0,0,3,3,0,0,162.923522889053,162.923522937549,26544.0743105797,26544.0743263819,0.414862597230763,0.414862595857569
96x12,2603,E3,1,1,1,0,0,3,3,0,0,162.923521968352,162.923522016859,26544.0740105722,26544.0740263778,0.414862645590904,0.414862644215267
96x12,2604,E1,1,1,1,0,0,3,3,0,0,162.511687087591,162.511687146,26410.0484400552,26410.0484590393,0.410850465773837,0.410850465580678
96x12,2604,E2,1,1,1,0,0,3,3,0,0,162.892797585047,162.892797630171,26534.0635050832,26534.063519784,0.414828747275515,0.414828746644421
96x12,2604,E3,1,1,1,0,0,3,3,0,0,162.89279623219,162.89279627741,26534.0630643418,26534.0630790739,0.414828775021685,0.414828774389658
96x12,2605,E1,1,1,1,0,0,3,3,0,0,162.534902267715,162.534902316,26417.5944551758,26417.5944708717,0.411199046620143,0.411199045955907
96x12,2605,E2,1,1,1,0,0,3,3,0,0,162.922593088738,162.922593136606,26543.7713387585,26543.7713543561,0.414867366651772,0.414867365262493
96x12,2605,E3,1,1,1,0,0,3,3,0,0,162.922592149134,162.922592197069,26543.771032593,26543.7710482126,0.41486741542699,0.414867414035332
96x12,2606,E1,1,1,1,0,0,3,3,0,0,162.509345434581,162.509345476951,26409.2873535758,26409.287367347,0.410835049049448,0.410835048877547
96x12,2606,E2,1,1,1,0,0,3,3,0,0,162.891791452667,162.891791484217,26533.7357226591,26533.7357329378,0.41483103178643,0.41483103127118
96x12,2606,E3,1,1,1,0,0,3,3,0,0,162.891790085327,162.89179011675,26533.7352772024,26533.7352874392,0.414831059394694,0.414831058878842
96x12,2607,E1,1,1,1,0,0,3,3,0,0,162.531030239277,162.531030290366,26416.3357906409,26416.3358072478,0.411176086103503,0.411176085443779
96x12,2607,E2,1,1,1,0,0,3,3,0,0,162.921505924649,162.921505973444,26543.4170927555,26543.417108655,0.414875594152956,0.414875592781637
96x12,2607,E3,1,1,1,0,0,3,3,0,0,162.921504965934,162.921505014756,26543.4167803648,26543.4167962732,0.414875643294058,0.414875641919773
96x12,2608,E1,1,1,1,0,0,3,3,0,0,162.510231689535,162.510231729413,26409.5754037865,26409.5754167475,0.410851201528625,0.410851201348089
96x12,2608,E2,1,1,1,0,0,3,3,0,0,162.891392748419,162.891392777881,26533.6058315198,26533.6058411179,0.414834912695691,0.414834912183841
96x12,2608,E3,1,1,1,0,0,3,3,0,0,162.891391369543,162.891391399053,26533.6053823055,26533.6053919193,0.414834940088248,0.414834939575872
96x12,2609,E1,1,1,1,0,0,3,3,0,0,162.534930829387,162.534930883988,26417.6037397135,26417.6037574629,0.411210024291997,0.411210023599336
96x12,2609,E2,1,1,1,0,0,3,3,0,0,162.922393027163,162.922393077752,26543.7061496973,26543.7061661817,0.414882163314135,0.41488216185466
96x12,2609,E3,1,1,1,0,0,3,3,0,0,162.922392080341,162.92239213089,26543.7058411804,26543.7058576515,0.414882211814867,0.414882210355302
96x12,2610,E1,1,1,1,0,0,3,3,0,0,162.510957363685,162.510957397324,26409.8112632615,26409.811274195,0.41086109883939,0.410861098637827
96x12,2610,E2,1,1,1,0,0,3,3,0,0,162.891358168262,162.891358192595,26533.5945659009,26533.5945738283,0.414837475390018,0.414837474883533
96x12,2610,E3,1,1,1,0,0,3,3,0,0,162.891356782328,162.891356806622,26533.5941143876,26533.5941223022,0.41483750273334,0.414837502227419
96x12,2611,E1,1,1,1,0,0,3,3,0,0,162.535917134827,162.535917189093,26417.9243588592,26417.9243764998,0.41122029316767,0.411220292446486
96x12,2611,E2,1,1,1,0,0,3,3,0,0,162.92262804361,162.922628092786,26543.7827286364,26543.7827446601,0.414887171486144,0.414887169967769
96x12,2611,E3,1,1,1,0,0,3,3,0,0,162.922627092266,162.922627141309,26543.7824186457,26543.7824346259,0.414887220103783,0.414887218584683
96x12,2612,E1,1,1,1,0,0,3,3,0,0,162.511939097415,162.511939156468,26410.1303492019,26410.1303683957,0.41087157047228,0.410871570321092
96x12,2612,E2,1,1,1,0,0,3,3,0,0,162.891510813516,162.891510857926,26533.6442951098,26533.6443095778,0.414839296313483,0.414839295690937
96x12,2612,E3,1,1,1,0,0,3,3,0,0,162.89150942373,162.891509468032,26533.6438423413,26533.6438567739,0.41483932359918,0.414839322976236
96x12,2613,E1,1,1,1,0,0,3,3,0,0,162.538060644142,162.538060710483,26418.6211579588,26418.6211795246,0.411213005887765,0.411213005096458
96x12,2613,E2,1,1,1,0,0,3,3,0,0,162.923860864509,162.923860921522,26544.184438998,26544.1844575754,0.41485348663397,0.41485348490788
96x12,2613,E3,1,1,1,0,0,3,3,0,0,162.92385993815,162.923859995161,26544.1841371458,26544.184155723,0.414853535961877,0.414853534233456
96x12,2614,E1,1,1,1,0,0,3,3,0,0,162.513485276185,162.513485343479,26410.6328966129,26410.6329184852,0.410860431328534,0.410860431161613
96x12,2614,E2,1,1,1,0,0,3,3,0,0,162.893875259454,162.893875309206,26534.4145970426,26534.4146132511,0.414830246063251,0.414830245332326
96x12,2614,E3,1,1,1,0,0,3,3,0,0,162.893873908691,162.89387395874,26534.4141569806,26534.4141732859,0.414830274037686,0.414830273306856
96x12,2615,E1,1,1,1,0,0,3,3,0,0,162.536432659772,162.536432744273,26418.0919417645,26418.0919692334,0.411205161923286,0.41120516105414
96x12,2615,E2,1,1,1,0,0,3,3,0,0,162.923434279476,162.92343434831,26544.0454374188,26544.0454598481,0.414861910105822,0.414861908065011
96x12,2615,E3,1,1,1,0,0,3,3,0,0,162.923433347295,162.923433416087,26544.0451336706,26544.045156086,0.414861959160487,0.414861957118176
96x12,2616,E1,1,1,1,0,0,3,3,0,0,162.510699653206,162.510699715504,26409.7275017744,26409.7275220227,0.410841217198578,0.410841217028128
96x12,2616,E2,1,1,1,0,0,3,3,0,0,162.892512519572,162.892512564658,26533.9706349388,26533.9706496272,0.41483029052116,0.414830289796276
96x12,2616,E3,1,1,1,0,0,3,3,0,0,162.89251115217,162.892511197445,26533.9701894597,26533.9702042098,0.414830318335149,0.414830317610302
96x12,2617,E1,1,1,1,0,0,3,3,0,0,162.532036142664,162.532036196001,26416.6627726801,26416.6627900182,0.411179104625057,0.411179103944666
96x12,2617,E2,1,1,1,0,0,3,3,0,0,162.922144120529,162.92214417051,26543.6250448305,26543.6250611165,0.414870439422585,0.414870437956523
96x12,2617,E3,1,1,1,0,0,3,3,0,0,162.922143167656,162.92214321768,26543.6247343422,26543.6247506422,0.41487048889781,0.414870487429467
96x12,2618,E1,1,1,1,0,0,3,3,0,0,162.506986203814,162.506986248896,26408.5205650466,26408.5205796989,0.410811600660108,0.410811600452298
96x12,2618,E2,1,1,1,0,0,3,3,0,0,162.891702906848,162.89170294169,26533.7068758928,26533.7068872439,0.414833623967145,0.41483362340317
96x12,2618,E3,1,1,1,0,0,3,3,0,0,162.891701530554,162.891701565601,26533.7064275191,26533.7064389369,0.414833651596277,0.414833651030627
96x12,2619,E1,1,1,1,0,0,3,3,0,0,162.530199982757,162.530200042086,26416.065906435,26416.0659257203,0.411169341212806,0.411169340524965
96x12,2619,E2,1,1,1,0,0,3,3,0,0,162.921798048805,162.921798103671,26543.5122794557,26543.5122973335,0.414878673485408,0.414878671950918
