outer,omega1,omega2,gap12,volume,Mnd_pct,gray_frac,mid_frac,move,stage,itersSinceMoveChange,moveDescent,maxAbs,rms,l2,r_rho,r_rho_below_thr,utilPersistCount,beta,betaStallRel,betaStallFires,objRelRange_W10,nInner,innerConv,multN,degen,multJ
294,166.545690973796,201.604994149569,0.210508617609859,0.499999306180405,13.1964331337906,0.15453125,0.03140625,0.005,4,60,0,0.000133268232491995,1.59867733058048e-05,0.00180869693021226,0.0266536464983989,1,60,27736.4678992342,-5.10653270234279e-06,1,3.12634314549983e-05,20,1,2,1,0
295,166.543656537493,201.603731605824,0.210515823882123,0.499999319957926,13.1931363873065,0.15453125,0.03140625,0.005,4,61,0,0.000122694541968216,1.5645741289515e-05,0.00177011356200103,0.0245389083936432,1,61,27737.7566129769,-5.20132119574176e-06,1,3.12634568805172e-05,28,1,2,1,0
296,166.545502071828,201.607334237969,0.2105240413579,0.49999929252306,13.195574223085,0.15453125,0.03140625,0.005,4,62,0,0.000132535704158341,1.5576006402787e-05,0.00176222396019452,0.0265071408316682,1,62,27736.4239296981,2.45648769981916e-06,1,3.12634112233752e-05,20,1,2,1,0
297,166.543658056579,201.606195065752,0.210530604517296,0.499999318363583,13.1908066442677,0.15453125,0.03140625,0.005,4,63,0,0.000142328516523412,1.894809971099e-05,0.00214373276739839,0.0284657033046824,1,63,27737.9832202493,6.53591087131385e-06,1,3.1263395730916e-05,32,1,2,1,0
298,166.546321158254,201.610672642802,0.210538132819092,0.499999239180123,13.1973778763389,0.15453125,0.03140625,0.005,4,64,0,0.000135945566200703,2.4009681873599e-05,0.00271638541871257,0.0271891132401406,1,64,27735.7725857812,2.19311435439727e-06,1,2.4979031261211e-05,20,1,2,1,0
299,166.542040043365,201.606927079571,0.210546760608171,0.499999410021343,13.1951480586746,0.15453125,0.03140625,0.005,4,65,0,0.000133023877616402,1.43333320963008e-05,0.00162163141156689,0.0266047755232804,1,65,27737.4258789451,4.3657338991782e-06,1,2.57055625048973e-05,24,1,2,1,0
300,166.54407742579,201.610100415418,0.210551005665475,0.499999348229127,13.1952005438157,0.15453125,0.03140625,0.005,4,66,0,0.000129767843415204,1.20331065261294e-05,0.0013613905957386,0.0259535686830408,1,66,27736.6093040288,4.89587927082239e-07,1,2.57055585340279e-05,22,1,2,1,0
301,166.543677081431,201.610966317385,0.210559114884966,0.499998845917226,13.1926444117324,0.15453125,0.03140625,0.005,4,67,0,0.000143493558295153,1.42742304264142e-05,0.00161494482091789,0.0286987116590305,1,67,27737.389972431,-1.4349486068328e-07,1,2.57055669431778e-05,27,1,2,1,0
302,166.54458797319,201.61330586648,0.210566541489388,0.49999929789197,13.1887750323225,0.15453125,0.03140625,0.005,4,68,0,0.000126044470808814,1.69460261939789e-05,0.00191722400574838,0.0252088941617628,1,68,27737.7396881368,3.02412297615921e-06,1,2.57055636457005e-05,30,1,2,1,0
303,166.546783662043,201.616416530105,0.21056925926126,0.499998614865695,13.1937623163385,0.15453125,0.03140625,0.005,4,69,0,0.000158902943591875,2.27957377724826e-05,0.00257904332177164,0.031780588718375,1,69,27736.4281695581,7.61930613833695e-06,1,2.84825727945955e-05,25,1,2,1,0
304,166.543049204788,201.614421172266,0.210584423276369,0.499999242738055,13.1943243527771,0.15453125,0.03140625,0.005,4,70,0,0.000140357065921587,1.24383960542049e-05,0.00140724387152197,0.0280714131843174,1,70,27736.3413820876,1.42824544285973e-06,1,2.84826179743838e-05,22,1,2,1,0
305,166.542860173672,201.615173108276,0.210590312295771,0.499999312832802,13.1909362152322,0.15453125,0.03125,0.005,4,71,0,0.00012442198870035,1.56768768802053e-05,0.00177363615197117,0.02488439774007,1,71,27737.3606965155,3.0318509323613e-06,1,2.84826315939028e-05,28,1,2,1,0
306,166.544925316213,201.618573898723,0.210595720739716,0.499999303891036,13.1933229010144,0.15453125,0.03125,0.005,4,72,0,0.000131653439939325,1.54625075230561e-05,0.00174938302779215,0.0263306879878649,1,72,27736.2452201515,-3.13314770085558e-06,1,2.84826414576614e-05,20,1,2,1,0
307,166.543046363761,201.617342972094,0.210601987739103,0.499999320628365,13.188426632884,0.15453125,0.03125,0.005,4,73,0,0.000141729024685068,1.92684691204418e-05,0.00217997842850368,0.0283458049370136,1,73,27737.8102642314,-3.5848690173561e-06,1,2.84826519189286e-05,32,1,2,1,0
308,166.54576695289,201.621813137136,0.21060905255051,0.499999229075752,13.1949622867232,0.15453125,0.03125,0.005,4,74,0,0.000135625213298343,2.36442423327117e-05,0.00267504065431656,0.0271250426596686,1,74,27735.585444556,-1.73769300399048e-06,1,2.8482661397043e-05,20,1,2,1,0
309,166.541497480205,201.618003898507,0.210617215222717,0.499999384331002,13.1926541069462,0.15453125,0.03125,0.005,4,75,0,0.000132377218469008,1.4398456453445e-05,0.00162899939149602,0.0264754436938016,1,75,27737.2899994803,-3.48684241316779e-06,1,3.17404468252565e-05,24,1,2,1,0
310,166.543607830731,201.62121686292,0.210621166966912,0.499999339651716,13.1927509800334,0.15453125,0.03125,0.005,4,76,0,0.000128700509046795,1.19195015746737e-05,0.00134853766269048,0.025740101809359,1,76,27736.4088731853,-3.99737832770556e-06,1,3.17404557749387e-05,22,1,2,1,0
311,166.543171390966,201.622021121297,0.210629168625485,0.499998872009826,13.1914254770883,0.15453125,0.03125,0.005,4,77,0,0.000131062857763627,1.25807069553773e-05,0.00142334451204289,0.0262125715527255,1,77,27736.599076091,-4.63913989492972e-06,1,3.17404654125436e-05,26,1,2,1,0
312,166.543446004681,201.62362886,0.210636825986731,0.499999277919607,13.1938161551711,0.15453125,0.03125,0.005,4,78,0,0.000121462553234614,1.44078907731977e-05,0.00163006676293171,0.0242925106469228,1,78,27735.9991798803,-8.91517100101173e-06,1,3.17404871765532e-05,21,1,2,1,0
313,166.541786413879,201.622656638993,0.210643052296394,0.499999272080463,13.1947768390691,0.15453125,0.03125,0.005,4,79,0,0.00012121834469797,1.13074321366364e-05,0.00127928991065957,0.0242436689395941,1,79,27736.0790551938,-1.82808468389516e-05,1,2.56358093189424e-05,20,1,2,1,0
314,166.541643519941,201.623585814072,0.210649670272593,0.499998859598164,13.1921253660654,0.15453125,0.03109375,0.005,4,80,0,0.000147890952183737,1.38387756015247e-05,0.00156567873138513,0.0295781904367475,1,80,27736.7622902182,-1.54236929335182e-05,1,2.56358309564959e-05,26,1,2,1,0
315,166.54312178866,201.626583825235,0.210656925724592,0.499999012377595,13.1899999310509,0.15453125,0.03109375,0.005,4,81,0,0.000142749084067013,1.50278934272504e-05,0.0017002120558972,0.0285498168134025,1,81,27737.3584636615,-1.3450070764983e-05,1,2.56358269294822e-05,24,1,2,1,0
316,166.543954840924,201.628513348091,0.210662455690322,0.499999308760528,13.1858375606057,0.15453125,0.03109375,0.005,4,82,0,0.000125226331583982,1.75343974140191e-05,0.00198379061047565,0.0250452663167964,1,82,27737.432670339,-1.20307426916991e-05,1,2.56358418679191e-05,30,1,2,1,0
317,166.546005608701,201.631784670127,0.21066719032494,0.49999868667395,13.190285583703,0.15453125,0.03109375,0.005,4,83,0,0.000158343627854294,2.19234655441669e-05,0.0024803569845424,0.0316687255708588,1,83,27736.3294398565,-7.10533240554599e-06,1,2.70687910222971e-05,25,1,2,1,0
318,166.542669645156,201.630357368657,0.21068287063165,0.499999287817739,13.1924056735427,0.15453125,0.03109375,0.005,4,84,0,0.000137897395940748,1.41601965573913e-05,0.00160204336138652,0.0275794791881495,1,84,27735.5340556971,-1.18205998112694e-05,1,2.70688413638487e-05,21,1,2,1,0
319,166.541207826435,201.629463035674,0.210688127384109,0.499999270155512,13.1933251883056,0.15453125,0.03109375,0.005,4,85,0,0.000121757328658999,1.15934161004592e-05,0.00131164530268032,0.0243514657317998,1,85,27735.9049798208,-1.13311789122458e-05,1,2.8808058545954e-05,20,1,2,1,0
320,166.541162176097,201.630332135205,0.21069367777082,0.499999159886146,13.1902771964732,0.15453125,0.03109375,0.005,4,86,0,0.000132984997009052,1.45083148187276e-05,0.00164142844670585,0.0265969994018105,1,86,27737.268186127,-1.58347198069206e-05,1,2.90822065683663e-05,24,1,2,1,0
321,166.543242302899,201.633431503783,0.210697166187405,0.499998886922781,13.1909177677605,0.15453125,0.03109375,0.005,4,87,0,0.000140646096198978,1.25433995871259e-05,0.00141912366515029,0.0281292192397956,1,87,27736.290978387,-1.20140255667594e-05,1,2.90822053300809e-05,22,1,2,1,0
322,166.542537267299,201.633876645091,0.210704964350762,0.499999318175088,13.1890210558072,0.15453125,0.03109375,0.005,4,88,0,0.000134249383056729,1.29423779672058e-05,0.0014642629160465,0.0268498766113458,1,88,27736.4037808394,-1.02734157379132e-05,1,2.90822211987332e-05,25,1,2,1,0
323,166.543263245515,201.635629743785,0.210710213156669,0.499998863447785,13.1871875262688,0.15453125,0.03109375,0.005,4,89,0,0.000138676798770057,1.45949222812824e-05,0.00165122696255767,0.0277353597540115,1,89,27737.008847017,-2.53962426249348e-06,1,2.90821954098528e-05,27,1,2,1,0
324,166.543699270509,201.637770556195,0.210719897777006,0.499999237156702,13.1889785572093,0.15453125,0.03109375,0.005,4,90,0,0.000118155756544308,1.25702784186263e-05,0.00142216465779417,0.0236311513088617,1,90,27735.9818133232,2.07127467850559e-06,1,2.90821595117912e-05,22,1,2,1,0
325,166.542368939721,201.636780340976,0.210723623211804,0.499999346146137,13.1859809850736,0.15453125,0.03109375,0.005,4,91,0,0.000143120450444676,1.57411717537599e-05,0.00178091028654492,0.0286240900889352,1,91,27737.0468749824,-2.26013324644777e-06,1,2.90821726582287e-05,28,1,2,1,0
326,166.54379191191,201.639660471712,0.210730572163064,0.49999929029881,13.1886182246516,0.15453125,0.03109375,0.005,4,92,0,0.000128209047154734,1.444729133594e-05,0.00163452442774733,0.0256418094309468,1,92,27735.8056125265,-3.3754670527133e-06,1,2.90821755033377e-05,20,1,2,1,0
327,166.541978707111,201.638423879391,0.210736328730684,0.499999315168845,13.1853446552593,0.15453125,0.03109375,0.005,4,93,0,0.000119845514364693,1.52372363666397e-05,0.00172389650582291,0.0239691028729385,1,93,27737.2570372356,-1.3522675231143e-05,1,1.57901698261138e-05,28,1,2,1,0
328,166.544007903035,201.642050673834,0.21074335374007,0.499999304392181,13.1877692520879,0.15453125,0.03109375,0.005,4,94,0,0.000129156555282939,1.54003111270183e-05,0.00174234630884756,0.0258313110565877,1,94,27735.9517447951,-4.83955228354875e-06,1,1.70870683329185e-05,20,1,2,1,0
329,166.542143014882,201.640933178463,0.210750201289564,0.49999874118669,13.1857004756938,0.15453125,0.03109375,0.005,4,95,0,0.000130005867099178,1.39187701930394e-05,0.00157472908628406,0.0260011734198357,1,95,27737.1261108411,-3.14836425720335e-06,1,1.70870587380114e-05,27,1,2,1,0
330,166.543815349679,201.643689350484,0.21075459288061,0.499999286160072,13.1882913848639,0.15453125,0.03109375,0.005,4,96,0,0.000125359226956804,1.48848976124913e-05,0.0016840339262496,0.0250718453913609,1,96,27735.7468416558,6.24774513302052e-06,1,1.21842100318585e-05,20,1,2,1,0
331,166.54175099283,201.64264790118,0.210763347323407,0.499999306246898,13.1898051776665,0.15453125,0.03109375,0.005,4,97,0,0.000118527040039715,1.17728539170987e-05,0.00133194637419186,0.023705408007943,1,97,27735.8835204365,-2.33538715281622e-06,1,1.35515216946331e-05,20,1,2,1,0
332,166.541066205261,201.643115509215,0.210771133533464,0.499999404793757,13.182405562138,0.15453125,0.03109375,0.005,4,98,0,0.000113074468274964,2.52526565016858e-05,0.00285701194485065,0.0226148936549928,1,98,27738.0517236581,-2.69361901566547e-06,1,1.76633152361126e-05,34,1,2,1,0
333,166.545376805829,201.649224845871,0.210776478538748,0.499999232071014,13.189112707395,0.15453125,0.03109375,0.005,4,99,0,0.000131353342330907,2.47633718891597e-05,0.00280165571005907,0.0262706684661813,1,99,27735.0206892419,1.78907100702331e-06,1,2.58828084680919e-05,20,1,2,1,0
334,166.540484977772,201.644967552875,0.210786479814734,0.499999286006743,13.1900528605662,0.15453125,0.03109375,0.005,4,100,0,0.000118798867071042,1.1442528533333e-05,0.00129457432317446,0.0237597734142085,1,100,27735.7171680894,-8.73113756935059e-06,1,2.93728196371986e-05,20,1,2,1,0
335,166.540463351653,201.645926976721,0.21079239794681,0.499999320646229,13.1855033307426,0.15453125,0.03109375,0.005,4,101,0,0.000117590041852275,1.75228584869408e-05,0.0019824851299021,0.0235180083704549,1,101,27736.995115706,-6.87140799911267e-06,1,2.9502706710876e-05,28,1,2,1,0
336,166.543029113504,201.65010030717,0.210798803051308,0.499999191598224,13.1848547890318,0.15453125,0.03109375,0.005,4,102,0,0.000141762196782523,1.25412842083575e-05,0.00141888433736278,0.0283524393565047,1,102,27736.4030444886,-5.93463849722598e-06,1,2.95027202237208e-05,25,1,2,1,0
337,166.542734364268,201.650096531601,0.210800923266609,0.499999296782867,13.181177320593,0.15453125,0.03109375,0.005,4,103,0,0.000141069864804613,1.68084810859319e-05,0.00190166255316933,0.0282139729609226,1,103,27737.2085880895,2.08544893515855e-06,1,2.9502706837382e-05,30,1,2,1,0
338,166.544470073036,201.653473434677,0.210808580712667,0.499998686222019,13.1836794111169,0.15453125,0.03109375,0.005,4,104,0,0.000171585060091269,1.60091413364044e-05,0.00181122758399127,0.0343170120182539,1,104,27736.2672139367,-1.43356107543206e-06,1,2.95026986501245e-05,26,1,2,1,0
339,166.542657093793,201.65265341203,0.210816837745438,0.499998803673458,13.183821903006,0.15453125,0.03109375,0.005,4,105,0,0.000136032756136174,1.20390033419563e-05,0.00136205774429197,0.0272065512272348,1,105,27736.4145302816,-1.80209851564903e-06,1,2.95026895433154e-05,23,1,2,1,0
340,166.542455133858,201.653697831061,0.210824577246579,0.499999327387587,13.1796737467531,0.15453125,0.03109375,0.005,4,106,0,0.000124765137254736,1.68189807235109e-05,0.00190285045155847,0.0249530274509472,1,106,27737.2838608242,-8.77017822559555e-06,1,2.95027136392893e-05,30,1,2,1,0
341,166.544894304112,201.657365386307,0.21082886526728,0.499998786115286,13.1856277709104,0.15453125,0.03109375,0.005,4,107,0,0.000152286331739751,2.41576175601448e-05,0.00273312243105434,0.0304572663479502,1,107,27735.7359365813,2.25628326407923e-06,1,2.95026579561657e-05,22,1,2,1,0
342,166.540911343782,201.654780786465,0.210842303908134,0.499999342959864,13.1823105088136,0.15453125,0.03109375,0.005,4,108,0,0.000120574215319749,1.57376270700379e-05,0.0017805092513614,0.0241148430639499,1,108,27736.5595375661,3.1932282743107e-06,1,2.95026606995006e-05,28,1,2,1,0
343,166.542905362041,201.65798002124,0.210847016165983,0.499999309363732,13.184650001879,0.15453125,0.03109375,0.005,4,109,0,0.000128858270582089,1.51675981698749e-05,0.001716017843237,0.0257716541164178,1,109,27735.5642122363,-8.12804310208519e-06,1,2.66055357964059e-05,20,1,2,1,0
344,166.541156595805,201.656760935287,0.210852410642895,0.499999330777772,13.1815475485064,0.15453125,0.03109375,0.005,4,110,0,0.000119898790717406,1.46423608382454e-05,0.00165659402260859,0.0239797581434812,1,110,27736.8787991732,9.99550162794211e-07,1,2.66055250671624e-05,28,1,2,1,0
345,166.543019980417,201.660085656216,0.210858826025424,0.499999303366635,13.1840164772921,0.15453125,0.03109375,0.005,4,111,0,0.000127807208993657,1.521624203693e-05,0.00172152126855824,0.0255614417987314,1,111,27735.6261969707,6.14181304270744e-06,1,2.39155326566492e-05,20,1,2,1,0
346,166.541182890786,201.658911338385,0.210865131603085,0.499998741862623,13.1819912568242,0.15453125,0.03109375,0.005,4,112,0,0.000129031004973133,1.36737866336424e-05,0.00154701236050344,0.0258062009946266,1,112,27736.7967706321,1.39295864374247e-06,1,2.39155591684182e-05,27,1,2,1,0
347,166.542832987669,201.661604289848,0.210869304143395,0.499999288639012,13.1845560905396,0.15453125,0.03109375,0.005,4,113,0,0.000124166250576123,1.4744014564609e-05,0.00166809482888772,0.0248332501152245,1,113,27735.436322554,6.58521087060217e-07,1,2.39155577521841e-05,20,1,2,1,0
348,166.540810959569,201.660554263966,0.210877700799254,0.499998797982758,13.1798389996555,0.15453125,0.03109375,0.005,4,114,0,0.000129502902178244,1.90103509847872e-05,0.00215077569505271,0.0259005804356487,1,114,27737.1736592115,-5.55647331587594e-06,1,2.45183654134547e-05,29,1,2,1,0
349,166.543428314439,201.664840567774,0.210884407801579,0.499999530663557,13.1816315202879,0.15453125,0.03109375,0.005,4,115,0,0.000140224847564312,1.5216851414456e-05,0.00172159021175519,0.0280449695128624,1,115,27736.0476128016,-3.42578227038127e-06,1,2.45183540595447e-05,21,1,2,1,0
350,166.541682232954,201.664283706945,0.210893759466545,0.499998838660086,13.181403979577,0.15453125,0.03109375,0.005,4,116,0,0.000138661291910986,1.18420949275097e-05,0.0013397801002715,0.0277322583821972,1,116,27736.1478025118,-2.18315163312169e-06,1,2.45183654381915e-05,23,1,2,1,0
351,166.541808911594,201.66564900842,0.210901036360612,0.499998975136473,13.1791616285459,0.15453125,0.03109375,0.005,4,117,0,0.000142589270716156,1.29078278131014e-05,0.00146035401232517,0.0285178541432312,1,117,27736.8848413854,-1.18205311141111e-05,1,1.57158871584584e-05,27,1,2,1,0
352,166.543254763473,201.668218950224,0.210905954952281,0.499999226117974,13.1829391261664,0.15453125,0.03109375,0.005,4,118,0,0.000128054627710327,1.73910563594782e-05,0.00196757342140552,0.0256109255420654,1,118,27735.1850326649,-7.14623386230155e-06,1,1.57158650445932e-05,19,1,2,1,0
353,166.540483111148,201.666211903955,0.210914056069868,0.499998922033053,13.183040522676,0.15453125,0.03109375,0.005,4,119,0,0.000136426112393605,1.24779470618871e-05,0.00141171855723954,0.027285222478721,1,119,27736.2348431388,-6.72198740382891e-06,1,1.76844513156527e-05,22,1,2,1,0
354,166.541006441866,201.668046956436,0.210921269572321,0.499998815699656,13.1811271901333,0.15453125,0.03109375,0.005,4,120,0,0.000138720870097197,1.46416691855602e-05,0.00165651577103996,0.0277441740194394,1,120,27735.8974049319,-6.26370336859201e-06,1,1.76844529100798e-05,27,1,2,1,0
355,166.54143339849,201.669961564941,0.21092966146387,0.499998979244963,13.1787106497234,0.15453125,0.03109375,0.005,4,121,0,0.000142397620128978,1.33271607462003e-05,0.00150779611801623,0.0284795240257956,1,121,27736.7658122679,-1.39900410369075e-05,1,1.76844697574026e-05,27,1,2,1,0
356,166.542914670802,201.67229461822,0.210932899888637,0.499999312350877,13.1772885700322,0.15453125,0.03109375,0.005,4,122,0,0.000135784342942157,1.33875593472537e-05,0.00151462943967687,0.0271568685884315,1,122,27736.4563694946,-4.94591344126381e-06,1,1.7684451368277e-05,27,1,2,1,0
357,166.542931411157,201.673656579996,0.210940956011576,0.499999327624554,13.1802433306281,0.15453125,0.03109375,0.005,4,123,0,0.000164556025337181,1.4646276940908e-05,0.00165703707904835,0.0329112050674363,1,123,27735.6084818742,-7.59270410335372e-06,1,1.76844503231558e-05,25,1,2,1,0
358,166.541167177552,201.672636823693,0.210947660818822,0.499999253157288,13.1814015924921,0.15453125,0.03109375,0.005,4,124,0,0.000133041966806245,1.19883470054068e-05,0.00135632663403849,0.026608393361249,1,124,27735.6448309722,-5.8234417726275e-07,1,1.76844465406152e-05,22,1,2,1,0
359,166.540415996988,201.672825139311,0.210954253548631,0.499999282914564,13.1784244793653,0.15453125,0.03109375,0.005,4,125,0,0.000131961008534624,1.4967000784026e-05,0.00169332283974546,0.0263922017069247,1,125,27736.3581392124,-9.36242249036416e-06,1,1.70453785324694e-05,28,1,2,1,0
360,166.542095534928,201.675927430637,0.21096066903001,0.499999311528836,13.1811826608237,0.15453125,0.03109375,0.005,4,126,0,0.000124121551414665,1.45954312381805e-05,0.00165128454445751,0.0248243102829331,1,126,27735.2938921725,-6.91999071586428e-06,1,1.70453743023659e-05,20,1,2,1,0
361,166.540107485486,201.674388138471,0.210965881933555,0.499998748509557,13.17894997857,0.15453125,0.03109375,0.005,4,127,0,0.000128094155691526,1.41087182353357e-05,0.00159621925408899,0.0256188311383052,1,127,27736.5185657549,-5.90276360727511e-06,1,1.88978510239239e-05,27,1,2,1,0
362,166.541963786804,201.677259045082,0.210969622666731,0.499999301800091,13.1814950190724,0.15453125,0.03109375,0.005,4,128,0,0.00012248660563149,1.45873641362104e-05,0.00165037185605629,0.024497321126298,1,128,27735.1559265219,-1.13655435039678e-05,1,1.69562930927015e-05,20,1,2,1,0
363,166.539920000792,201.676231134368,0.210978311586848,0.499999035054477,13.178055162732,0.15453125,0.03109375,0.005,4,129,0,0.00013083793317644,1.57101801711345e-05,0.00177740398922746,0.026167586635288,1,129,27737.0248707453,-6.51489925066565e-06,1,1.80820531365813e-05,28,1,2,1,0
364,166.542423436631,201.679836139279,0.210981754543871,0.499999052887647,13.1767274249817,0.15453125,0.03109375,0.005,4,130,0,0.000126015585871652,1.47661364870928e-05,0.0016705976387119,0.0252031171743303,1,130,27736.336405555,-6.08441167205893e-06,1,1.8082037751726e-05,26,1,2,1,0
365,166.542352176026,201.681596903767,0.210992845174906,0.499999310361955,13.1786180330663,0.15453125,0.03109375,0.005,4,131,0,0.000139078330711513,1.63434218817423e-05,0.00184904711045961,0.0278156661423027,1,131,27735.1652200439,-9.63335930924136e-07,1,1.808202777622e-05,27,1,2,1,0
366,166.540074222582,201.679399641815,0.210996215675202,0.49999873936761,13.1769352412,0.15453125,0.03109375,0.005,4,132,0,0.000127489304480839,1.46269530810161e-05,0.00165485083386943,0.0254978608961678,1,132,27736.2617981557,-1.08428464293244e-05,1,1.80820586160475e-05,27,1,2,1,0
367,166.542065539471,201.682615983977,0.211001048477913,0.499999291468487,13.1797423011476,0.15453125,0.03109375,0.005,4,133,0,0.000121785842817892,1.49263670257034e-05,0.00168872565477667,0.0243571685635784,1,133,27735.1554137077,-1.03170859180869e-05,1,1.50319257857636e-05,20,1,2,1,0
368,166.539963687242,201.681511014754,0.211009697309095,0.499998749055531,13.1775082467149,0.15453125,0.03109375,0.005,4,134,0,0.000126516663533156,1.33962133713022e-05,0.00151560853073115,0.0253033327066313,1,134,27736.4440229544,-1.25712692770319e-05,1,1.50319366484113e-05,27,1,2,1,0
369,166.541695441285,201.684341866957,0.211014102699956,0.499999444524282,13.1785979944743,0.15453125,0.03109375,0.005,4,135,0,0.000114495709442242,1.21793863247403e-05,0.00137794026574633,0.0228991418884485,1,135,27735.6405060208,-4.17786837367113e-06,1,1.5031925100207e-05,23,1,2,1,0
370,166.540570074855,201.684332265363,0.211022228245714,0.499999037328879,13.1769914450543,0.15453125,0.03109375,0.005,4,136,0,0.000136873504442714,1.26621167478486e-05,0.00143255497865271,0.0273747008885428,1,136,27736.4016204573,-7.88479769904751e-06,1,1.50319388689402e-05,24,1,2,1,0
371,166.541434952078,201.68634802881,0.211028042882208,0.499999364163474,13.1757631595898,0.15453125,0.03109375,0.005,4,137,0,0.000125524523781953,1.21874427259392e-05,0.00137885174349348,0.0251049047563906,1,137,27735.9102475763,-8.12294238513501e-07,1,1.50319268872857e-05,28,1,2,1,0
372,166.541791658604,201.687555508971,0.211032699362405,0.499999326753388,13.1779821549748,0.15453125,0.03109375,0.005,4,138,0,0.000126174880369765,1.59618652816369e-05,0.00180587890896505,0.0252349760739529,1,138,27735.2968606429,-1.68496108886045e-06,1,1.50319284409061e-05,20,1,2,1,0
373,166.540082094938,201.687089641221,0.211042333498109,0.499999349648664,13.1751955061841,0.15453125,0.03109375,0.005,4,139,0,0.000116306625439786,1.46376974991131e-05,0.00165606642601284,0.0232613250879572,1,139,27736.5486266279,-1.07189411766484e-06,1,1.47696108798599e-05,28,1,2,1,0
374,166.541650125136,201.690527531746,0.211051574066905,0.499999302316909,13.1777532434851,0.15453125,0.03109375,0.005,4,140,0,0.000124241602510973,1.52496540737357e-05,0.00172530140900601,0.0248483205021945,1,140,27735.0263285039,-5.63732377667383e-06,1,1.4341731916664e-05,20,1,2,1,0
375,166.539761551272,201.689217067997,0.211057438712036,0.499999320513049,13.1730075605847,0.15453125,0.03125,0.005,4,141,0,0.000133927075152952,1.85495566805489e-05,0.00209864277069126,0.0267854150305904,1,141,27736.7210807832,-1.19434525028857e-05,1,1.38343678679066e-05,32,1,2,1,0
376,166.542504361579,201.693739061827,0.211064645839184,0.499999373376403,13.1744705698562,0.15453125,0.03125,0.005,4,142,0,0.00013351923101662,1.24718125889656e-05,0.00141102452085525,0.0267038462033239,1,142,27736.0375827553,-5.63156774947902e-07,1,1.6469264654945e-05,31,1,2,1,0
377,166.541473513695,201.693693716891,0.211071869736436,0.499998813426218,13.1715758973175,0.15453125,0.03125,0.005,4,143,0,0.000129683941478917,1.54370264135462e-05,0.0017465001693399,0.0259367882957834,1,143,27736.5649443265,-6.70036781619331e-07,1,1.64692705094936e-05,28,1,2,1,0
378,166.542507475601,201.695949879568,0.211077897990197,0.499998780523565,13.1774107003013,0.15453125,0.03125,0.005,4,144,0,0.000150083342203505,2.31120799228224e-05,0.00261483335052051,0.030016668440701,1,144,27735.0551384043,6.04544406573335e-06,1,1.64879435441472e-05,22,1,2,1,0
379,166.538955686245,201.693769893077,0.211090636794089,0.49999930443698,13.1742796803,0.15453125,0.03125,0.005,4,145,0,0.000132452273433389,1.55588526570732e-05,0.00176028323540781,0.0264904546866778,1,145,27735.74864714,-1.8435219643597e-06,1,2.13268071884196e-05,28,1,2,1,0
380,166.540723265694,201.696597523309,0.211094761498831,0.49999930556178,13.1766990917727,0.15453125,0.03125,0.005,4,146,0,0.000125656748528837,1.48780815770255e-05,0.00168326277986582,0.0251313497057675,1,146,27734.9372855289,1.13374936187675e-06,1,2.13268052266986e-05,20,1,2,1,0
381,166.539045153712,201.695381209278,0.211099661482489,0.499998742145823,13.174610233711,0.15453125,0.03125,0.005,4,147,0,0.00012777449352924,1.35165421364514e-05,0.00152922217646056,0.0255548987058479,1,147,27736.0882367459,-8.13962640018814e-06,1,2.13268358298596e-05,27,1,2,1,0
382,166.540752862134,201.697971563207,0.211102796744148,0.499999284331381,13.1772071831601,0.15453125,0.03125,0.005,4,148,0,0.00012127972823508,1.43424594726334e-05,0.00162266405631877,0.024255945647016,1,148,27734.7757476282,-5.30466885227232e-06,1,2.13268491324551e-05,20,1,2,1,0
383,166.53879945985,201.696936055511,0.211110784451988,0.499999403990969,13.172252608134,0.15453125,0.03125,0.005,4,149,0,0.000127816438803496,1.89227069208588e-05,0.00214085990114318,0.0255632877606993,1,149,27736.6358358767,-7.69162895658404e-06,1,2.22649333877738e-05,31,1,2,1,0
384,166.542139567424,201.701488501067,0.21111382995899,0.49999930902559,13.1719425761997,0.15453125,0.03125,0.005,4,150,0,0.00014005236034614,1.59939147040179e-05,0.00180950488718884,0.0280104720692279,1,150,27735.9148530548,-5.66014854148116e-06,1,2.2264926844387e-05,24,1,2,1,0
385,166.5409859368,201.701949448088,0.211124987122574,0.499999239438538,13.1769795311489,0.15453125,0.03125,0.005,4,151,0,0.000130774570868338,1.8889625233352e-05,0.00213711713545212,0.0261549141736676,1,151,27734.681680781,2.26677395842231e-06,1,2.22649104755116e-05,22,1,2,1,0
386,166.537719779308,201.699791220254,0.211135780455877,0.499999330825795,13.1745788903846,0.15453125,0.03125,0.005,4,152,0,0.00015080694284379,1.44901756593824e-05,0.00163937623509337,0.030161388568758,1,152,27735.6421356894,-1.06957006641926e-05,1,2.87479727005974e-05,25,1,2,1,0
387,166.539969084441,201.702933959037,0.211138293515397,0.499999277351323,13.1753954629217,0.15453125,0.03109375,0.005,4,153,0,0.000117239818974788,1.09612170351783e-05,0.00124012014330113,0.0234479637949576,1,153,27735.1468117937,-1.13130736397132e-05,1,2.87479986698838e-05,22,1,2,1,0
