outer,omega1,omega2,omega3,omega4,omega5,gap12,N,nInner,cumInner,innerConv,dxNorm2,dxMax,moveMax,moveMean,vol,volErr,Mnd,beta,tOuter,tEig,tGrad,tInner
79,165.509451553028,196.792617594668,385.512787808711,607.475397440465,702.011780527115,0.189011357043964,2,17,1475,1,1.49224081061965,0.0494696534590563,0.1,0.0433591043577654,0.499988988064468,-1.10119355315463e-05,0.185205081136543,27444.455765849,10.5809835416667,0.359501375,0.0178440833333333,10.2024612083333
80,165.564124513148,197.373213580148,386.125656051484,609.192678884616,698.608798954588,0.192125493131656,2,17,1492,1,1.58880517104236,0.0504811520572884,0.1,0.0432481581290506,0.499987504974738,-1.24950252621825e-05,0.179769663361998,27468.4340480542,10.5319900416667,0.371326333333333,0.0177904166666667,10.1416682083333
81,165.626947833535,197.981495752787,386.850152966868,611.081112791043,695.989421694626,0.195345916485588,2,17,1509,1,1.6536837052426,0.0498277757696757,0.1,0.0429027369352517,0.499986269417285,-1.37305827147549e-05,0.173891848181889,27494.3897361356,10.6891675,0.365862958333333,0.01822975,10.30386975
82,165.698802163072,198.59737604116,387.66203565086,612.96148517055,694.519651263723,0.198544427893395,2,17,1526,1,1.65603986509546,0.0496257717158962,0.1,0.0426070409986219,0.499985925024803,-1.40749751966762e-05,0.167936496665696,27520.0947783152,10.7337920833333,0.364729208333333,0.0179973333333333,10.3498609166667
83,165.766803714072,199.230000896008,388.466987670887,614.911969822641,693.949818005791,0.20186911029337,2,18,1544,1,1.6540287025957,0.0508842333110371,0.1,0.0420176809048892,0.499987132063596,-1.28679364040374e-05,0.161989602534693,27542.3065338215,11.43782675,0.370682,0.0179035,11.0480249166667
84,165.833375330226,199.863920705832,389.208485426111,616.7168997158,694.054145220768,0.205209266879117,2,18,1562,1,1.49974236071298,0.0509517786473901,0.1,0.0411390106291069,0.499989321151781,-1.06788482189257e-05,0.156909615260498,27555.6719493824,11.974379,0.35783025,0.0180279166666667,11.5973002916667
85,165.885568512104,200.430847820671,389.751909077263,618.079771458045,694.440974192966,0.208247646967834,2,18,1580,1,1.31028233483943,0.0514927511551703,0.1,0.039989433838646,0.49999162287328,-8.37712671974966e-06,0.152794913727062,27562.5830623549,13.0537332916667,0.3691905,0.0183093333333333,12.6650143333333
86,165.92909043954,200.888351478732,390.173714798915,618.907513341126,694.845320625718,0.210687956804834,2,18,1598,1,1.11906265487261,0.0507770918529817,0.1,0.0389383194593377,0.499993754706328,-6.24529367182491e-06,0.149677037680185,27565.7601403093,13.9235055,0.36106925,0.018009,13.5432018333333
87,165.959325033771,201.268132102028,390.44647986789,619.503107151396,695.014091608115,0.212755788570919,2,18,1616,1,0.944063406366743,0.0504064937405403,0.1,0.0383558093011376,0.499995379555932,-4.62044406757123e-06,0.147448386022682,27566.7110853921,14.6339882916667,0.361401583333333,0.01820025,14.2531617916667
88,165.974844516374,201.586955482833,390.548919280011,619.852691274787,694.914480987383,0.214563303675492,2,18,1634,1,0.83381328254779,0.0477561086018521,0.1,0.0373785586995284,0.499996401224716,-3.59877528427477e-06,0.145740126065473,27566.1291562835,14.7795076666667,0.372275583333333,0.018579875,14.3874169583333
89,165.985486983145,201.860965092464,390.593257109747,620.114363606007,694.69389251742,0.216136234326088,2,18,1652,1,0.771745441428537,0.046679685064268,0.1,0.0370469704698274,0.499996936913047,-3.06308695302571e-06,0.144419715060132,27565.9856365858,15.173657,0.37727625,0.0186208333333333,14.776486375
90,165.986801504474,202.139792198087,390.573314234407,620.316446076685,694.31627703378,0.217806418136438,2,17,1669,1,0.688724027632854,0.041503291710255,0.1,0.0369875532206625,0.499997369410265,-2.63058973487551e-06,0.143381761344059,27563.510165265,14.9019141666667,0.370598375,0.0182874166666667,14.511806875
91,165.982209944942,202.400341304724,390.517726809374,620.507884657829,693.891719665494,0.219409847428,2,17,1686,1,0.645834279172815,0.0403537016988255,0.1,0.0363570990157506,0.499997685280806,-2.31471919404092e-06,0.142450699175492,27560.5760531896,14.56202175,0.355922875,0.01836575,14.1864794583333
92,165.976798868823,202.650725511905,390.464223027457,620.719782342308,693.460459441795,0.220958151338171,2,17,1703,1,0.607599346069271,0.0375685131112397,0.1,0.0362226254104785,0.499997946789813,-2.05321018720284e-06,0.141594345285897,27557.5902682848,14.854000875,0.357682541666667,0.017859125,14.4772300416667
93,165.97179777306,202.88994796643,390.422370692092,620.953681776119,693.025940276702,0.222436285493819,2,17,1720,1,0.573241529659977,0.0337083183211454,0.1,0.0363487661470021,0.499998175072523,-1.82492747718976e-06,0.140807933113028,27554.9306443838,15.130153,0.370174958333333,0.01864525,14.740089625
94,165.967082161008,203.117249663615,390.387741762376,621.195541652948,692.603117927732,0.223840577413822,2,17,1737,1,0.53878866508471,0.0330954314167833,0.1,0.036283859607469,0.499998374068111,-1.62593188895999e-06,0.140086726669163,27552.4416807782,15.0364725,0.364679208333333,0.0187389166666667,14.65182
95,165.962828432151,203.331899541738,390.353546815195,621.428962581331,692.191984507961,0.225165306367768,2,17,1754,1,0.507681928135335,0.0306775124129306,0.1,0.0357993918256137,0.499998544135865,-1.45586413452525e-06,0.139420522164262,27550.2859473285,15.047065125,0.377190708333333,0.01809025,14.6505715
96,165.958846941797,203.535239591002,390.322534258718,621.649737771178,691.788342618157,0.226419942905378,2,17,1771,1,0.480554118004642,0.0282503032106997,0.1,0.0355067522939355,0.499998682414838,-1.3175851619196e-06,0.138809236024912,27548.3132460906,15.4913978333333,0.368296958333333,0.0182524166666667,15.1035985416667
97,165.955093942431,203.727922303041,390.290874158418,621.855473481878,691.40000507172,0.227608731152982,2,17,1788,1,0.456241158316617,0.0266209927670315,0.1,0.0349036887020147,0.499998797908834,-1.20209116583059e-06,0.138242713869235,27546.5562930387,15.3768129583333,0.382565875,0.0184804166666667,14.974485125
98,165.951391270489,203.909822404569,390.257130112122,622.045234771215,691.036341053953,0.228732226005925,2,17,1805,1,0.433140556428092,0.0242791168098668,0.1,0.0344857593511341,0.499998905388312,-1.09461168773528e-06,0.137725261168578,27544.7919487378,15.3468749166667,0.364078041666667,0.0181608333333333,14.963391
