mesh,k,representation,evaluator,batch_schedule,final_requested,escalation,mode,lambda,omega,residual,eigenpair_valid,diagnostic_finite,voidKE,voidSE,densityParticipation,IPR,pass_KE,pass_SE,pass_P,valid_structural,selected
96x12,2468,single,E1,3,3,0,1,26409.746429346047,162.51075788804275,1.6146775571439176e-11,1,1,0.0092518257884335112,0.00019266163172001829,0.91084847783179901,0.0029608567774356883,1,1,1,1,1
96x12,2468,single,E1,3,3,0,2,26653.362564847903,163.25857577734746,1.642912043447791e-11,1,1,0.0088701482637433722,0.00093226615000219942,0.89653499154611938,0.0028090317971170651,1,1,1,1,0
96x12,2468,single,E1,3,3,0,3,78436.797209143711,280.06570159365054,7.7748987148703906e-12,1,1,0.011263436295635088,0.0044974998644039497,0.93407369687204744,0.00782264374637524,1,1,1,1,0
96x12,2468,double,E2,3,3,0,1,26533.867446918779,162.89219578272858,1.5961138688410247e-11,1,1,0.0047133540388976216,0.00010170463682095192,0.91483535357215162,0.0027756682708557317,1,1,1,1,1
96x12,2468,double,E2,3,3,0,2,26760.581527669168,163.58661781352768,1.6996442920530734e-11,1,1,0.0043351478288880686,0.00059574781917020507,0.90034885645298846,0.0026247062150154643,1,1,1,1,0
96x12,2468,double,E2,3,3,0,3,78418.333033898787,280.03273564692182,6.8835679572250813e-12,1,1,0.0083227158002268063,0.001309691749805188,0.93668083026099291,0.0078689726322975322,1,1,1,1,0
96x12,2468,single,E2,3,3,0,1,26533.867458659533,162.89219581876699,1.7207131781395819e-11,1,1,0.0047133544741384606,0.00010170460413948158,0.91483535301837948,0.0027756679869630164,1,1,1,1,1
96x12,2468,single,E2,3,3,0,2,26760.581484289807,163.58661768093933,1.7717198653491838e-11,1,1,0.0043351475043360375,0.00059574786736760644,0.90034885672144982,0.0026247059439733784,1,1,1,1,0
96x12,2468,single,E2,3,3,0,3,78418.333177965134,280.03273590415307,7.4390014667899256e-12,1,1,0.008322716000372616,0.0013096917582350446,0.93668083033083049,0.0078689726442207723,1,1,1,1,0
96x12,2468,double,E3,3,3,0,1,26533.86699915188,162.89219440830146,1.7856664744866313e-11,1,1,0.0047133284764711457,0.0001016895700194618,0.91483538126329789,0.0027756882113897565,1,1,1,1,1
96x12,2468,double,E3,3,3,0,2,26760.571878038794,163.58658831957709,1.832503302833497e-11,1,1,0.0043351723770754212,0.00059538632227191558,0.90034883081267592,0.0026247251729011921,1,1,1,1,0
96x12,2468,double,E3,3,3,0,3,78418.079051071341,280.03228215880995,7.6329087087762466e-12,1,1,0.0083227187509494118,0.0013064673493048903,0.93668082172631828,0.007868972257918775,1,1,1,1,0
96x12,2468,single,E3,3,3,0,1,26533.867010919057,162.89219444442099,1.7476906896845041e-11,1,1,0.0047133289126715877,0.00010168953726545732,0.91483538070852821,0.0027756879267195247,1,1,1,1,1
96x12,2468,single,E3,3,3,0,2,26760.571834629227,163.58658818689639,1.9090427392287442e-11,1,1,0.0043351720515656276,0.00059538637054105481,0.90034883108212682,0.0026247249011189292,1,1,1,1,0
96x12,2468,single,E3,3,3,0,3,78418.079195141618,280.03228241604864,6.9528692160423428e-12,1,1,0.0083227189510894761,0.0013064673577390981,0.93668082179615553,0.0078689722698429554,1,1,1,1,0
96x12,2469,double,E1,3,3,0,1,26417.555488747152,162.53478239671395,1.6221970377064976e-11,1,1,0.012442417108890533,0.00014951674278712847,0.91119917201420431,0.0028447394215186774,1,1,1,1,1
96x12,2469,double,E1,3,3,0,2,26651.878789167877,163.25403146375245,1.772231306377627e-11,1,1,0.0082795202582254378,0.0010326347392979668,0.89621568900859505,0.0026906308127780591,1,1,1,1,0
96x12,2469,double,E1,3,3,0,3,78470.60509889228,280.12605216025923,6.5719919128824366e-12,1,1,0.016010631430149237,0.0049068077802705912,0.93396910858138504,0.0078217225780880684,1,1,1,1,0
96x12,2469,single,E1,3,3,0,1,26417.555514574698,162.5347824761663,1.7471590772686121e-11,1,1,0.0094558551358347141,0.00014468591670287285,0.91119917112959237,0.0028447387856071842,1,1,1,1,1
96x12,2469,single,E1,3,3,0,2,26651.878734387901,163.2540312959772,1.68960281793556e-11,1,1,0.0078456165624008808,0.0010066529638681587,0.89621568976250021,0.0026906301963455122,1,1,1,1,0
96x12,2469,single,E1,3,3,0,3,78470.605086633674,280.12605213837872,6.5625665641928478e-12,1,1,0.0078110197802322406,0.004548618722924393,0.93396910869408523,0.0078217225855709872,1,1,1,1,0
96x12,2469,double,E2,3,3,0,1,26543.947834805578,162.92313474398159,1.5290392650881282e-11,1,1,0.0074140548902442011,7.4929190362391459e-05,0.91487666088319297,0.0026333767746544098,1,1,1,1,1
96x12,2469,double,E2,3,3,0,2,26762.505704309922,163.5924989243392,1.6514104173894707e-11,1,1,0.0040264348776438141,0.00066407248971854472,0.90057335349057599,0.0024891788429578848,1,1,1,1,0
96x12,2469,double,E2,3,3,0,3,78451.592566182168,280.09211443056046,6.5379956917747548e-12,1,1,0.013060996831376587,0.0016893461407911496,0.93661464671823691,0.0078686540320774823,1,1,1,1,0
96x12,2469,single,E2,3,3,0,1,26543.947855702001,162.92313480811129,1.6207732785556478e-11,1,1,0.0043646891448354628,7.0424354238856268e-05,0.91487665880518387,0.0026333762773718592,1,1,1,1,1
96x12,2469,single,E2,3,3,0,2,26762.505664470154,163.59249880257394,1.7264314417254095e-11,1,1,0.0036381534064733765,0.00063848102319680894,0.9005733557589547,0.0024891783989659357,1,1,1,1,0
96x12,2469,single,E2,3,3,0,3,78451.59259003379,280.09211447313862,6.6386829899988943e-12,1,1,0.0048337884370957939,0.0013283665611942847,0.93661464722916243,0.007868654046107787,1,1,1,1,0
96x12,2469,double,E3,3,3,0,1,26543.947524828436,162.92313379268285,1.6662950074680836e-11,1,1,0.0074140660906456893,7.4917092292868051e-05,0.91487671029317152,0.0026333882161653135,1,1,1,1,1
96x12,2469,double,E3,3,3,0,2,26762.494581993924,163.59246493036872,1.6708410669843286e-11,1,1,0.0040264226785585253,0.00066365699268616893,0.90057330597479357,0.0024891890115261942,1,1,1,1,0
96x12,2469,double,E3,3,3,0,3,78451.296932590776,280.09158668655289,7.3360021269400785e-12,1,1,0.013061001192758532,0.0016855968647783597,0.93661463438139825,0.0078686531995812853,1,1,1,1,0
96x12,2469,single,E3,3,3,0,1,26543.947545760358,162.92313385692148,1.698658825612179e-11,1,1,0.0043647014410465026,7.0412261214682347e-05,0.91487670821535627,0.0026333877188936552,1,1,1,1,1
96x12,2469,single,E3,3,3,0,2,26762.494542196553,163.59246480873301,1.8094399346141384e-11,1,1,0.0036381399319140315,0.00063806604305096737,0.90057330824297754,0.0024891885675399758,1,1,1,1,0
96x12,2469,single,E3,3,3,0,3,78451.296956473336,280.09158672918636,6.9931482948150322e-12,1,1,0.0048337912935687869,0.0013246135867385268,0.93661463489232366,0.0078686532136117687,1,1,1,1,0
96x12,2470,double,E1,3,3,0,1,26409.933453710262,162.51133330851195,1.7344419973344865e-11,1,1,0.0092452901932467395,0.00019265167609697998,0.91085426531566505,0.0029613840745879886,1,1,1,1,1
96x12,2470,double,E1,3,3,0,2,26653.337937778502,163.25850035382078,1.658084751476214e-11,1,1,0.0088685038547248445,0.00093212640156438583,0.89654079875200843,0.0028095413519072161,1,1,1,1,0
96x12,2470,double,E1,3,3,0,3,78446.113410502585,280.08233327095547,7.1903840512511989e-12,1,1,0.011258030797693136,0.0044958094860126528,0.93407950467194878,0.0078229822423943347,1,1,1,1,0
96x12,2470,single,E1,3,3,0,1,26409.933478091683,162.51133338352648,1.6983665890226598e-11,1,1,0.0092452905132647031,0.00019265159553143198,0.91085426516647805,0.0029613836109869418,1,1,1,1,1
96x12,2470,single,E1,3,3,0,2,26653.337899398273,163.25850023627643,1.7813910032776967e-11,1,1,0.0088685036589634999,0.00093212649598765386,0.89654079867400505,0.0028095408938443337,1,1,1,1,0
96x12,2470,single,E1,3,3,0,3,78446.113577914177,280.08233356981691,7.6274900690725383e-12,1,1,0.011258030867370927,0.0044958094925858592,0.9340795048692061,0.007822982254553669,1,1,1,1,0
96x12,2470,double,E2,3,3,0,1,26533.910196458924,162.8923270030204,1.6664471565705761e-11,1,1,0.0047117005270311419,0.00010185909650181902,0.91483762999462315,0.002776930956371204,1,1,1,1,1
96x12,2470,double,E2,3,3,0,2,26760.488654910303,163.58633394911172,1.7749753177374048e-11,1,1,0.0043367341221122162,0.00059562644356388216,0.90035088282993359,0.0026259310144535206,1,1,1,1,0
96x12,2470,double,E2,3,3,0,3,78427.320203415162,280.04878182812217,7.0132781772136322e-12,1,1,0.0083227677565075858,0.0013093066904534814,0.93668160627355468,0.0078692227248196196,1,1,1,1,0
96x12,2470,single,E2,3,3,0,1,26533.910214824697,162.89232705939435,1.6902228232000514e-11,1,1,0.0047117011776714752,0.0001018590427075752,0.91483762922648859,0.0027769304971090288,1,1,1,1,1
96x12,2470,single,E2,3,3,0,2,26760.4886229656,163.58633385147306,1.8745986149326266e-11,1,1,0.0043367335800410488,0.00059562650655326942,0.90035088338726343,0.0026259305763854175,1,1,1,1,0
96x12,2470,single,E2,3,3,0,3,78427.320360944635,280.04878210937579,6.6133291933705678e-12,1,1,0.0083227679541758356,0.0013093066981835699,0.93668160636655484,0.0078692227355282238,1,1,1,1,0
96x12,2470,double,E3,3,3,0,1,26533.909746789639,162.89232562275498,1.8395329414477284e-11,1,1,0.0047116748823352074,0.00010184396892851054,0.91483765760315294,0.0027769510027318787,1,1,1,1,1
96x12,2470,double,E3,3,3,0,2,26760.47900762198,163.58630446226843,1.8996610572606845e-11,1,1,0.0043367587525317986,0.00059526501873977523,0.90035085727208597,0.0026259500778377859,1,1,1,1,0
96x12,2470,double,E3,3,3,0,3,78427.066237786436,280.04832839670092,7.3702085250947973e-12,1,1,0.008322770707677252,0.0013060828768853875,0.93668159773889914,0.0078692223506193898,1,1,1,1,0
96x12,2470,single,E3,3,3,0,1,26533.909765110748,162.89232567899185,1.6800834125112224e-11,1,1,0.004711675533348187,0.0001018439151250306,0.91483765683466911,0.0027769505431580444,1,1,1,1,1
96x12,2470,single,E3,3,3,0,2,26760.478975613245,163.58630436443403,1.7773396237337556e-11,1,1,0.0043367582100899398,0.00059526508173796556,0.90035085782976232,0.0026259496394714053,1,1,1,1,0
96x12,2470,single,E3,3,3,0,3,78427.066395258909,280.04832867785325,6.3918448174831371e-12,1,1,0.0083227709053414617,0.0013060828846215981,0.93668159783189653,0.0078692223613279037,1,1,1,1,0
96x12,2471,double,E1,3,3,0,1,26417.742950491309,162.53535907762134,1.6807771912297728e-11,1,1,0.012436345219074583,0.00014946803585467883,0.91120626507315738,0.0028452005431129314,1,1,1,1,1
96x12,2471,double,E1,3,3,0,2,26651.928360279151,163.25418328569455,1.782561746907337e-11,1,1,0.0082767150008952635,0.0010325161747099048,0.8962200836138392,0.0026910528950010396,1,1,1,1,0
96x12,2471,double,E1,3,3,0,3,78474.57851585187,280.13314426510095,8.4468145730575839e-12,1,1,0.016004812044803977,0.0049054543786169382,0.93397511183584769,0.0078219188451748543,1,1,1,1,0
96x12,2471,single,E1,3,3,0,1,26417.742970645828,162.53535913962176,1.7921786169834518e-11,1,1,0.0094499309242301113,0.00014463577394662098,0.91120626428292817,0.0028452000448522066,1,1,1,1,1
96x12,2471,single,E1,3,3,0,2,26651.928288609226,163.25418306619045,1.8009806200483179e-11,1,1,0.0078427007762085464,0.0010065331610976077,0.89622008416284926,0.0026910524114231171,1,1,1,1,0
96x12,2471,single,E1,3,3,0,3,78474.578463390353,280.13314417146421,8.0815583095336419e-12,1,1,0.0078049632698492209,0.0045472673551853584,0.93397511191888993,0.0078219188535246162,1,1,1,1,0
96x12,2471,double,E2,3,3,0,1,26543.99307104023,162.92327357084449,1.7739947890365292e-11,1,1,0.0074150734934481915,7.4937329064714555e-05,0.91488203788764111,0.0026343853803574594,1,1,1,1,1
96x12,2471,double,E2,3,3,0,2,26762.465829317192,163.59237705136871,1.6757894034588756e-11,1,1,0.0040253563869610369,0.0006640734910814787,0.90057154293126362,0.0024900859073895814,1,1,1,1,0
96x12,2471,double,E2,3,3,0,3,78455.190876201785,280.09853779732907,7.727143140317842e-12,1,1,0.013061176264341751,0.0016893267494249198,0.93661505417360291,0.0078687507092619312,1,1,1,1,0
96x12,2471,single,E2,3,3,0,1,26543.993088749157,162.92327362519191,1.6273403075993983e-11,1,1,0.004365852377335915,7.0432207026546221e-05,0.91488203611799546,0.0026343849623046965,1,1,1,1,1
96x12,2471,single,E2,3,3,0,2,26762.465770124119,163.59237687045237,1.6687550194560445e-11,1,1,0.0036369728602348296,0.00063847961807561896,0.90057154478206924,0.0024900855334413895,1,1,1,1,0
96x12,2471,single,E2,3,3,0,3,78455.19085997979,280.09853776837144,6.8707459914540599e-12,1,1,0.0048338080097644802,0.0013283516154502456,0.93661505465559292,0.0078687507241773612,1,1,1,1,0
96x12,2471,double,E3,3,3,0,1,26543.992759337303,162.92327261425024,1.530920810080479e-11,1,1,0.0074150847239253977,7.4925170010165226e-05,0.91488208739498456,0.002634396925034809,1,1,1,1,1
96x12,2471,double,E3,3,3,0,2,26762.45470906168,163.59234306367057,1.7147642149640507e-11,1,1,0.0040253441576236903,0.00066365806325618102,0.90057149531805947,0.0024900961753852452,1,1,1,1,0
96x12,2471,double,E3,3,3,0,3,78454.895256067597,280.09801008944635,6.2672673897478556e-12,1,1,0.01306118062614546,0.0016855778159120204,0.93661504183660849,0.0078687498768325263,1,1,1,1,0
96x12,2471,single,E3,3,3,0,1,26543.99277702265,162.92327266852533,1.593430756442288e-11,1,1,0.0043658647304539999,7.042005291146493e-05,0.91488208562576667,0.0026343965070531753,1,1,1,1,1
96x12,2471,single,E3,3,3,0,2,26762.454649884192,163.5923428828018,1.7026759743969178e-11,1,1,0.0036369593287939911,0.00063806470725008666,0.90057149716844986,0.0024900958014962378,1,1,1,1,0
96x12,2471,single,E3,3,3,0,3,78454.895239767924,280.09801006034996,6.7091138501359323e-12,1,1,0.0048338108663802167,0.001324598983533368,0.93661504231859671,0.0078687498917479233,1,1,1,1,0
96x12,2472,double,E1,3,3,0,1,26410.027267681304,162.51162194649743,1.8899381906315336e-11,1,1,0.0092378659816387161,0.00019270635292866742,0.91086072155366116,0.0029624128414490591,1,1,1,1,1
96x12,2472,double,E1,3,3,0,2,26653.194533455011,163.25806115918138,1.7999947448106994e-11,1,1,0.008866995537576923,0.00093190957284495818,0.89654377187201284,0.0028105387867043644,1,1,1,1,0
96x12,2472,double,E1,3,3,0,3,78446.339996518887,280.08273776960777,7.6211736785475063e-12,1,1,0.011252352604837439,0.0044947395597131103,0.93408455515898914,0.0078231039039106803,1,1,1,1,0
96x12,2472,single,E1,3,3,0,1,26410.027283082276,162.51162199388165,1.8688839553851065e-11,1,1,0.0092378662103012113,0.00019270630572567222,0.91086072136200147,0.0029624125590861803,1,1,1,1,1
96x12,2472,single,E1,3,3,0,2,26653.194485211348,163.25806101142862,1.8743840755547529e-11,1,1,0.0088669954372677003,0.00093190963933328463,0.89654377167454324,0.0028105385069202189,1,1,1,1,0
96x12,2472,single,E1,3,3,0,3,78446.340108320175,280.082737969194,7.9636670889214356e-12,1,1,0.011252352680378318,0.0044947395688833191,0.93408455532727042,0.0078231039162957004,1,1,1,1,0
96x12,2472,double,E2,3,3,0,1,26533.849870670827,162.89214183216706,1.6038414486081209e-11,1,1,0.0047094439120248114,0.00010208277951162138,0.91484030662999438,0.0027787124346368292,1,1,1,1,1
96x12,2472,double,E2,3,3,0,2,26760.265396179639,163.58565155960238,1.6212517787347411e-11,1,1,0.0043389655028966906,0.00059545394644101705,0.90034959456313413,0.0026276437131990773,1,1,1,1,0
96x12,2472,double,E2,3,3,0,3,78427.155233632089,280.04848729038349,6.8248459595830817e-12,1,1,0.0083229116180858365,0.0013090876073044407,0.93668126905240312,0.0078692481961963878,1,1,1,1,0
96x12,2472,single,E2,3,3,0,1,26533.849882213086,162.89214186759619,1.7773216962723632e-11,1,1,0.0047094443703323665,0.00010208274447985118,0.91484030603498734,0.0027787121307836999,1,1,1,1,1
96x12,2472,single,E2,3,3,0,2,26760.265352075578,163.58565142479819,1.7927327244904871e-11,1,1,0.0043389651555012032,0.00059545399569553722,0.90034959478635057,0.0026276434227093339,1,1,1,1,0
96x12,2472,single,E2,3,3,0,3,78427.155335330608,280.04848747195655,7.7739567199078065e-12,1,1,0.0083229118204694221,0.0013090876150402709,0.93668126911737515,0.0078692482071482384,1,1,1,1,0
96x12,2472,double,E3,3,3,0,1,26533.849418257916,162.89214044347847,1.9219194245156988e-11,1,1,0.0047094181547686267,0.00010206756657246131,0.9148403341762199,0.0027787326254944738,1,1,1,1,1
96x12,2472,double,E3,3,3,0,2,26760.255752060606,163.585622082323,2.0073338654936008e-11,1,1,0.0043389902456083861,0.00059509262087762988,0.90034956906752373,0.0026276629212173253,1,1,1,1,0
96x12,2472,double,E3,3,3,0,3,78426.901305895051,280.04803392613746,7.6837577586588272e-12,1,1,0.0083229145704814961,0.001305864268815645,0.93668126051812162,0.007869247822465144,1,1,1,1,0
96x12,2472,single,E3,3,3,0,1,26533.849429778034,162.89214047883965,1.5257044970701874e-11,1,1,0.0047094186132920334,0.00010206753153702195,0.91484033358101169,0.0027787323214557981,1,1,1,1,1
96x12,2472,single,E3,3,3,0,2,26760.255707917062,163.58562194739812,1.5747692918890579e-11,1,1,0.004338989897994654,0.00059509267013475463,0.90034956929094367,0.0026276626305497632,1,1,1,1,0
96x12,2472,single,E3,3,3,0,3,78426.901407566314,280.04803410766215,6.9147087389414218e-12,1,1,0.0083229147728586424,0.0013058642765547718,0.9366812605830892,0.0078692478334161063,1,1,1,1,0
96x12,2473,double,E1,3,3,0,1,26417.877805359956,162.53577392488077,1.8975584132951766e-11,1,1,0.012429926693712318,0.00014942158100339758,0.91121351037986398,0.0028459680339130017,1,1,1,1,1
96x12,2473,double,E1,3,3,0,2,26651.819023386819,163.25384841830473,1.9612920623084136e-11,1,1,0.0082733912630899437,0.0010323463986362518,0.89622133523944614,0.0026917660317243974,1,1,1,1,0
96x12,2473,double,E1,3,3,0,3,78476.372302533535,280.13634591486613,7.5854622687593148e-12,1,1,0.015998366836586096,0.0049040780848247324,0.93398097934874025,0.0078220923544884864,1,1,1,1,0
96x12,2473,single,E1,3,3,0,1,26417.877826579977,162.53577399015879,1.6717103426458154e-11,1,1,0.009443691035180066,0.0001445882908269796,0.91121350956431879,0.0028459675033856045,1,1,1,1,1
96x12,2473,single,E1,3,3,0,2,26651.81895442948,163.25384820710806,1.6569040559775557e-11,1,1,0.0078391839360795034,0.0010063637982458803,0.89622133582553598,0.002691765516871664,1,1,1,1,0
96x12,2473,single,E1,3,3,0,3,78476.372238478027,280.13634580053696,7.5787435083288086e-12,1,1,0.0077984217108605265,0.004545888726024557,0.93398097943772784,0.0078220923621673318,1,1,1,1,0
96x12,2473,double,E2,3,3,0,1,26543.973981031439,162.92321498494755,1.6442585075887995e-11,1,1,0.0074163483755314251,7.4961637311261127e-05,0.91488711974155501,0.0026356046813018584,1,1,1,1,1
96x12,2473,double,E2,3,3,0,2,26762.254149123484,163.5917300755863,1.7773375273551259e-11,1,1,0.0040240822589649441,0.0006640565011610134,0.90056615990948219,0.002491173758268682,1,1,1,1,0
96x12,2473,double,E2,3,3,0,3,78456.56184825681,280.10098508976512,6.6760457388009931e-12,1,1,0.013061180649341319,0.0016891301293562328,0.93661488713467356,0.0078688166629247141,1,1,1,1,0
96x12,2473,single,E2,3,3,0,1,26543.973999292415,162.92321504098922,1.7468163513184094e-11,1,1,0.0043672430082038263,7.0457138024021242e-05,0.91488711789992616,0.0026356042423580318,1,1,1,1,1
96x12,2473,single,E2,3,3,0,2,26762.254093188028,163.59172990462577,1.7443159337410993e-11,1,1,0.0036355744302754957,0.00063846136028327435,0.90056616184031002,0.002491173365333969,1,1,1,1,0
96x12,2473,single,E2,3,3,0,3,78456.56182024203,280.10098503975672,7.4582987042971091e-12,1,1,0.0048338002587598608,0.0013281550401723198,0.93661488762007883,0.007868816677119677,1,1,1,1,0
96x12,2473,double,E3,3,3,0,1,26543.973667196209,162.92321402180909,1.6271124585806617e-11,1,1,0.007416359646936807,7.4949405000902596e-05,0.91488716941198234,0.002635616354626441,1,1,1,1,1
96x12,2473,double,E3,3,3,0,2,26762.243031302685,163.59169609519515,1.6452882779946682e-11,1,1,0.0040240699887004816,0.00066364115410311446,0.90056611213312143,0.0024911841503774939,1,1,1,1,0
96x12,2473,double,E3,3,3,0,3,78456.266251041714,280.10045742740533,6.3406911339272062e-12,1,1,0.013061185010969645,0.0016853815516470558,0.93661487479715433,0.0078688158307292522,1,1,1,1,0
96x12,2473,single,E3,3,3,0,1,26543.973685426554,162.92321407775674,1.827268119830603e-11,1,1,0.0043672554346475718,7.0444910520020646e-05,0.91488716756963906,0.002635615915476972,1,1,1,1,1
96x12,2473,single,E3,3,3,0,2,26762.242975358407,163.59169592420761,1.736311288271131e-11,1,1,0.0036355608254819752,0.00063804653036304143,0.90056611406467846,0.0024911837572553141,1,1,1,1,0
96x12,2473,single,E3,3,3,0,3,78456.266222931954,280.10045737722737,7.0232237058385907e-12,1,1,0.0048338031152404043,0.0013244027640728635,0.93661487528255538,0.0078688158449248188,1,1,1,1,0
96x12,2474,double,E1,3,3,0,1,26409.495469643975,162.50998575362678,1.6587663999749603e-11,1,1,0.0092529253816861293,0.00019388277420584425,0.91084493791025656,0.0029671524255786065,1,1,1,1,1
96x12,2474,double,E1,3,3,0,2,26652.972704977543,163.2573817779078,1.8668479462608612e-11,1,1,0.008874725516357632,0.00093140519464456853,0.89653787985976174,0.002815279278791221,1,1,1,1,0
96x12,2474,double,E1,3,3,0,3,78442.744762561313,280.07631953194709,7.0074053885615277e-12,1,1,0.011267420165644077,0.0044976781543947702,0.9340701254567586,0.0078227968746442042,1,1,1,1,0
96x12,2474,single,E1,3,3,0,1,26409.495487798424,162.50998580948317,1.704332273776587e-11,1,1,0.009252925634278597,0.00019388271686284381,0.91084493773431185,0.0029671520870024658,1,1,1,1,1
96x12,2474,single,E1,3,3,0,2,26652.972658318893,163.25738163500876,1.8837643566548699e-11,1,1,0.0088747253881993789,0.00093140527036869852,0.89653787973280941,0.0028152789438594165,1,1,1,1,0
96x12,2474,single,E1,3,3,0,3,78442.744886846267,280.07631975382401,7.4358116985087078e-12,1,1,0.011267420239075048,0.0044976781631024202,0.93407012563328451,0.0078227968868407553,1,1,1,1,0
96x12,2474,double,E2,3,3,0,1,26533.798483595343,162.89198409865153,1.7987048840255061e-11,1,1,0.0047076202990839157,0.00010225904480838744,0.91484265001107468,0.0027802797023409789,1,1,1,1,1
96x12,2474,double,E2,3,3,0,2,26760.155413875804,163.58531539803872,1.8495482233980402e-11,1,1,0.0043408886095081187,0.00059543150810686387,0.90034602381072104,0.0026291177817539188,1,1,1,1,0
96x12,2474,double,E2,3,3,0,3,78424.545979789298,280.0438286764936,7.20524521621317e-12,1,1,0.0083227989968395963,0.0013093524950873777,0.9366808520231964,0.0078691914726590796,1,1,1,1,0
96x12,2474,single,E2,3,3,0,1,26533.798497052267,162.8919841399578,1.6753974412506144e-11,1,1,0.0047076208180704916,0.00010225900391718588,0.91484264936274795,0.0027802793473245004,1,1,1,1,1
96x12,2474,single,E2,3,3,0,2,26760.155371921363,163.5853152698046,1.7304638243402693e-11,1,1,0.0043408881997168552,0.00059543156245936088,0.90034602417183629,0.0026291174428135582,1,1,1,1,0
96x12,2474,single,E2,3,3,0,3,78424.546093886252,280.04382888020626,7.1433961128224375e-12,1,1,0.0083227991985149047,0.0013093525031942132,0.93668085209514218,0.0078691914833969798,1,1,1,1,0
96x12,2474,double,E3,3,3,0,1,26533.798028810725,162.89198270268162,1.8341326744541487e-11,1,1,0.004707594453233317,0.00010224375634217733,0.91484267752606419,0.002780300012270422,1,1,1,1,1
96x12,2474,double,E3,3,3,0,2,26760.14577111341,163.58528592484535,1.8321482189943549e-11,1,1,0.0043409134411469923,0.0005950702176153892,0.90034599834631968,0.0026291371081534061,1,1,1,1,0
96x12,2474,double,E3,3,3,0,3,78424.291990004072,280.04337519392254,6.7360381375679445e-12,1,1,0.008322801947116763,0.0013061282608805768,0.93668084348863667,0.0078691910982234877,1,1,1,1,0
96x12,2474,single,E3,3,3,0,1,26533.798042258233,162.89198274395898,1.7408848954283358e-11,1,1,0.0047075949718890179,0.00010224371550183152,0.91484267687812193,0.0027802996575167979,1,1,1,1,1
96x12,2474,single,E3,3,3,0,2,26760.145729171603,163.58528579664983,1.7135614896302955e-11,1,1,0.0043409130316946591,0.00059507027191673442,0.90034599870704823,0.0026291367694617398,1,1,1,1,0
96x12,2474,single,E3,3,3,0,3,78424.292104101871,280.04337539763708,6.8281000239219946e-12,1,1,0.008322802148783226,0.0013061282689914282,0.9366808435605789,0.0078691911089614486,1,1,1,1,0
96x12,2475,double,E1,3,3,0,1,26417.228619193043,162.53377685636005,1.4730709115922706e-11,1,1,0.012455787003948907,0.00015032420556675174,0.91119860092258465,0.0028511947597062983,1,1,1,1,1
96x12,2475,double,E1,3,3,0,2,26651.459951773391,163.25274868060689,1.7223084660765153e-11,1,1,0.0082751438748487061,0.0010323031802863527,0.89620904781264887,0.002696904107433958,1,1,1,1,0
96x12,2475,double,E1,3,3,0,3,78472.57443702592,280.12956723099745,7.8148847400579747e-12,1,1,0.016017212507288329,0.0049082012734853048,0.93396294601542507,0.0078217101597078814,1,1,1,1,0
96x12,2475,single,E1,3,3,0,1,26417.228643190305,162.53377693018243,1.5884703638405927e-11,1,1,0.0094709601330538809,0.00014548356367767066,0.91119860006597009,0.0028511941568418395,1,1,1,1,1
96x12,2475,single,E1,3,3,0,2,26651.459889285979,163.25274848922447,1.6692474874680192e-11,1,1,0.0078395181149374226,0.0010063268212505607,0.89620904846592486,0.002696903522265624,1,1,1,1,0
96x12,2475,single,E1,3,3,0,3,78472.574378700738,280.12956712689351,6.6378304536166029e-12,1,1,0.00781752781504917,0.0045500208354847804,0.93396294611396957,0.0078217101667446692,1,1,1,1,0
96x12,2475,double,E2,3,3,0,1,26543.88751794746,162.92294963554846,1.5551090355350768e-11,1,1,0.0074174738650011167,7.5000452899055248e-05,0.91489034774107469,0.002636674866035831,1,1,1,1,1
96x12,2475,double,E2,3,3,0,2,26762.053758027603,163.59111760125487,1.7593970188745521e-11,1,1,0.0040230307564646864,0.00066432451576951194,0.90056051117604208,0.002492124334530387,1,1,1,1,0
96x12,2475,double,E2,3,3,0,3,78453.973924952108,280.09636542617278,6.7599666705360298e-12,1,1,0.013061206446256553,0.0016895132529725517,0.93661441047215321,0.0078687486578660933,1,1,1,1,0
96x12,2475,single,E2,3,3,0,1,26543.88753753807,162.92294969567078,1.6125050574164551e-11,1,1,0.0043684573651787267,7.0496328889242687e-05,0.91489034573231709,0.0026366743814436422,1,1,1,1,1
96x12,2475,single,E2,3,3,0,2,26762.053709858948,163.59111745403217,1.6482892595017274e-11,1,1,0.0036344085327001266,0.0006387279527514479,0.90056051330160325,0.0024921239006228673,1,1,1,1,0
96x12,2475,single,E2,3,3,0,3,78453.973902600439,280.09636538627279,6.4090193689220915e-12,1,1,0.0048338410940699603,0.0013285397903073093,0.9366144109681046,0.0078687486714327654,1,1,1,1,0
96x12,2475,double,E3,3,3,0,1,26543.88720222333,162.92294866661152,1.691150393675079e-11,1,1,0.0074174851691911252,7.4988157846667304e-05,0.91489039753180235,0.0026366866481750927,1,1,1,1,1
96x12,2475,double,E3,3,3,0,2,26762.042641009128,163.59108362318872,1.7281824261233373e-11,1,1,0.0040230184535263985,0.0006639091896270522,0.90056046327930206,0.0024921348310330306,1,1,1,1,0
96x12,2475,double,E3,3,3,0,3,78453.678287828618,280.0958376838696,6.4081048440460962e-12,1,1,0.013061210807546682,0.0016857640468959344,0.93661439813588399,0.0078687478253689595,1,1,1,1,0
