iter,beta,beta_omega,volume,N_pre,N_trial,drho_norm,drho_max,step_alpha,inner_iters,inner_cpu_time,inner_converged,omega_pre_1,omega_pre_2,omega_pre_3,omega_pre_4,omega_post_1,omega_post_2,omega_post_3,omega_post_4
116,1.201871921,1.096299193,0.4981746712,1,1,0.9907017478,0.9989900169,1,30,0.252353,0,0.02096147667,0.07748363547,0.0950057957,1299.030188,0.02442700919,0.1160037133,0.1470653377,1509.937961
117,1.534038056,1.238562899,0.4991932995,1,1,0.9907383947,0.998990081,1,30,0.269462,0,0.02442700919,0.1160037133,0.1470653377,1509.937961,0.02095040672,0.077398879,0.09488866036,1299.158016
118,1.201212055,1.0959982,0.4981346928,1,1,0.990809553,0.998990081,1,30,0.248751,0,0.02095040672,0.077398879,0.09488866036,1299.158016,0.02436914947,0.1155140903,0.1464547935,1510.226215
119,1.529271757,1.236637278,0.4991912348,1,1,0.9908626332,0.9989901455,1,30,0.270889,0,0.02436914947,0.1155140903,0.1464547935,1510.226215,0.02094175995,0.0773228273,0.09478777146,1299.195741
120,1.200425859,1.095639475,0.497969848,1,1,0.990603978,0.9989901455,1,30,0.246407,0,0.02094175995,0.0773228273,0.09478777146,1299.195741,0.02451981519,0.1168395405,0.148271026,1511.237181
121,1.541870649,1.241720842,0.4991496596,1,1,0.9906025424,0.9989899168,1,30,0.271137,0,0.02451981519,0.1168395405,0.148271026,1511.237181,0.02098042797,0.07761661634,0.09520723433,1299.743593
122,1.203576081,1.097076151,0.498010034,1,1,0.9906154011,0.9989899168,1,30,0.250477,0,0.02098042797,0.07761661634,0.09520723433,1299.743593,0.02454342909,0.1170081861,0.1483716941,1509.916358
123,1.543788085,1.24249269,0.4991548557,1,1,0.9906197367,0.9989899295,1,30,0.27595,0,0.02454342909,0.1170081861,0.1483716941,1509.916358,0.02097922522,0.07759547205,0.09516153431,1299.417863
124,1.203398997,1.096995441,0.4981133671,1,1,0.9908675936,0.9989899295,1,30,0.247583,0,0.02097922522,0.07759547205,0.09516153431,1299.417863,0.02440242287,0.1158126827,0.1468684996,1510.564534
125,1.532175252,1.237810669,0.4991827635,1,1,0.9909288898,0.99899018,1,30,0.268002,0,0.02440242287,0.1158126827,0.1468684996,1510.564534,0.02093529718,0.07728618355,0.09475000289,1299.433757
126,1.200071285,1.095477651,0.4979591479,1,1,0.9907016267,0.99899018,1,30,0.252384,0,0.02093529718,0.07728618355,0.09475000289,1299.433757,0.02450098098,0.1167005333,0.1481147983,1511.514585
127,1.540510989,1.241173231,0.4991753377,1,1,0.9906888001,0.9989900838,1,30,0.274088,0,0.02450098098,0.1167005333,0.1481147983,1511.514585,0.02095298175,0.07740283179,0.0949241179,1299.823227
128,1.201359742,1.096065574,0.4979988828,1,1,0.9906923539,0.9989900838,1,30,0.250706,0,0.02095298175,0.07740283179,0.0949241179,1299.823227,0.02453702568,0.1169674934,0.1483355197,1510.104158
