outer,omega1,omega2,omega3,omega4,omega5,gap23,tOuter,tEig,tGrad,tInner,tOther,multN,multJ,degen,nInner,dxOuter,dxNorm2,move,stage,vol
49,146.19690852620735,146.74976049404651,464.87526132607258,483.8120449157949,642.41495469670053,2.1678093358450976,9.3820926250000003,1.10256775,0.045353625000000002,8.2306447499999997,0.0035264999999995439,2,1,1,18,0.030321882142412254,0.68180283325130719,0.040000000000000001,1,0.49998309604662872
50,146.38592977480226,146.88045713835234,465.03583610315735,484.2515347830348,644.03441355355608,2.1660838015034378,10.161981166666667,1.1198440416666666,0.047890500000000003,8.9840031249999992,0.010243500000001404,2,1,1,20,0.033343106712639271,0.70755169306219434,0.040000000000000001,1,0.49998574471197244
51,146.56265554413497,147.10164883418386,465.52634140655857,484.8901442806968,645.65560833984853,2.1646575350852109,11.135207375,1.0985995833333333,0.044562416666666667,9.9826597083333333,0.0093856666666667365,2,1,1,21,0.036366156714318872,0.64619919050723806,0.040000000000000001,1,0.4999371588359306
52,146.70477915341331,147.29997974453863,465.90895137592202,485.30932817339414,646.93377426955749,2.1629939948664267,10.120075249999999,1.1264897916666667,0.04460870833333333,8.9408852499999991,0.00809149999999903,2,1,1,19,0.030221918483017238,0.59131174960003507,0.040000000000000001,1,0.49998838913195442
53,146.85486563454222,147.34700428227046,465.70850520103028,485.37957385479524,648.40164542825221,2.1606241841800831,12.947514833333333,1.0763319583333333,0.044316416666666664,11.820319333333334,0.0065471249999990988,2,1,1,24,0.03241598663983386,0.64821552647968539,0.040000000000000001,1,0.49998925420413071
54,147.00353402271361,147.54768562716075,465.97814626466334,485.77328864228002,649.8710900020784,2.1581528662004685,12.819341958333334,1.1021998749999999,0.044462166666666664,11.667975291666666,0.0047046250000004619,2,1,1,24,0.029559892008520664,0.5612879902127994,0.040000000000000001,1,0.49999105738189425
55,147.14000790658329,147.57049680573257,465.57573601528611,485.67761058508739,651.18748984555452,2.1549377829105487,13.904062874999999,1.0762239166666667,0.044211374999999997,12.779921958333333,0.0037056250000002677,2,1,1,26,0.025555424479147618,0.61730130273501516,0.040000000000000001,1,0.49999005592552193
56,147.27130264594931,147.81929624364804,466.06751579445864,486.18391346940894,652.57022494395881,2.1529545034922064,9.9990552916666662,1.101912875,0.044792708333333334,8.8493595000000003,0.0029902083333332996,2,1,1,18,0.021858435031582243,0.44276070350235713,0.040000000000000001,1,0.49998944017221236
57,147.37373564227204,147.80541610606556,465.61676763151229,485.97710686772291,653.60425766469086,2.1502009865280205,11.237734124999999,1.0832369583333334,0.045079124999999998,10.106835125,0.0025829166666646586,2,1,1,21,0.022775612587424374,0.54378824782345936,0.040000000000000001,1,0.49998869592567974
58,147.48286665575728,148.00920066258817,465.8959309756836,486.29874503195418,654.73245549409137,2.1477497945399464,14.680249333333334,1.0816797499999999,0.045338666666666666,13.550222625,0.0030082916666689385,2,1,1,28,0.032016110391979824,0.54599350615575959,0.040000000000000001,1,0.49998678444374628
59,147.60860618661707,147.93407787577917,465.16485945755636,485.8892104396179,655.97892808425206,2.1444063878787762,10.2473835,1.1024790833333333,0.045390458333333335,9.0961185833333325,0.0033953750000002003,2,1,1,19,0.01779298843682495,0.45118700667451872,0.040000000000000001,1,0.49999131529800422
60,147.68839381407403,148.06747903142434,465.29446917732236,486.07090436949892,656.94261332308679,2.1424487822783354,9.9898340833333332,1.0929070416666666,0.045083791666666664,8.8483571249999997,0.0034861250000002286,2,1,1,19,0.02047646820997924,0.48370921632469405,0.040000000000000001,1,0.49996673146387577
61,147.76999770835232,148.27777299652789,465.44768636683847,486.34344049659632,657.81664106239077,2.1390253371133214,11.437837833333333,1.1146328333333333,0.045128374999999998,10.275167041666666,0.0029095833333343535,2,1,1,20,0.018625808654664247,0.47408164742444225,0.040000000000000001,1,0.49998760185299779
62,147.87028702524557,148.38422986518987,465.33246214609363,486.37899330109406,658.84098419201973,2.1359967468838015,11.872708416666667,1.1070802083333333,0.04511029166666667,10.717594249999999,0.002923666666667657,2,1,1,20,0.016552798442467313,0.4115433830157042,0.040000000000000001,1,0.49999406316942585
63,147.95746520476635,148.34415007105125,464.69804591062069,486.00315098701037,659.77126386349539,2.132567382590064,8.6803518333333329,1.0799220416666666,0.045292916666666669,7.5523704166666663,0.0027664583333333326,2,1,1,16,0.012574060815497274,0.34722850186573528,0.040000000000000001,1,0.49998338215228616
64,148.01926065271874,148.37236733688789,464.28247907130321,485.71605962358512,660.55822275807054,2.1291707978017458,7.9945096666666666,1.0910439166666666,0.045388916666666668,6.8552651666666664,0.0028116666666671009,2,1,1,15,0.013272141810157819,0.37280134669842258,0.040000000000000001,1,0.49999267685554805
65,148.08534669787576,148.52187527265897,464.35680471513479,485.86421483992996,661.27337143997272,2.1265212876060224,9.483257291666666,1.0852587499999999,0.044519000000000003,8.3509276666666672,0.0025518749999999812,2,1,1,16,0.017211131898227813,0.35118424380857488,0.040000000000000001,1,0.49998709582575257
66,148.14824863247054,148.52162973009879,463.9056686987073,485.6000806978214,662.01315543351939,2.1234889459652488,15.712105208333334,1.0782164583333333,0.045127541666666666,14.586272666666666,0.0024885416666684534,2,1,1,27,0.021001787963295861,0.54892408583039665,0.040000000000000001,1,0.49999314583430676
