metric,subset,mesh,observed,predicted,residual,relative_residual_pct,log_residual
gradient_per_outer_s,all9,480x60,0.012431164380081303,0.013450651602148861,-0.0010194872220675583,-7.579463450712574,-0.07882097500896663
gradient_per_outer_s,all9,560x70,0.017298526096491226,0.01772421922577561,-0.0004256931292843831,-2.40175955770912,-0.02431072098677186
gradient_per_outer_s,all9,640x80,0.022599014028475715,0.02250936277380358,8.965125467213717e-05,0.3982842854017769,0.003974932332703522
gradient_per_outer_s,all9,720x90,0.02990019488041853,0.02779187439283827,0.0021083204875802612,7.586103973338184,0.07312130817043051
gradient_per_outer_s,all9,800x100,0.03570811029411765,0.03355955956297054,0.002148550731147107,6.402201814107858,0.06205608444695541
gradient_per_outer_s,fine5,480x60,0.012431164380081303,0.01248625701291172,-5.509263283041618e-05,-0.4412261638811879,-0.004422024392997683
gradient_per_outer_s,fine5,560x70,0.017298526096491226,0.01723330619771819,6.521989877303694e-05,0.37845261973974853,0.003777382895131925
gradient_per_outer_s,fine5,640x80,0.022599014028475715,0.022781744199001287,-0.00018273017052557183,-0.8020903444854868,-0.008053243940305441
gradient_per_outer_s,fine5,720x90,0.02990019488041853,0.029141315185202632,0.0007588796952158992,2.604136739858752,0.025708065037721817
gradient_per_outer_s,fine5,800x100,0.03570811029411765,0.03632070708310799,-0.0006125967889903453,-1.6866323323183632,-0.017010179599572517
gradient_per_outer_s,fine4,560x70,0.017298526096491226,0.017320379635921798,-2.185353943057189e-05,-0.1261724043579766,-0.0012625206875278416
gradient_per_outer_s,fine4,640x80,0.022599014028475715,0.022832054231399897,-0.00023304020292418126,-1.0206712044494515,-0.01025915770020965
gradient_per_outer_s,fine4,720x90,0.02990019488041853,0.029132753488491633,0.0007674413919268978,2.634290618049755,0.026001907460860143
gradient_per_outer_s,fine4,800x100,0.03570811029411765,0.03622893363119924,-0.0005208233370815885,-1.437589475813529,-0.014480229073119738
inner_per_outer_s,all9,160x20,1.2844350943223446,1.1323522641384485,0.15208283018389612,13.430699527024704,0.12602188760100067
inner_per_outer_s,all9,240x30,1.9965616017628205,1.990481545262989,0.006080056499831565,0.3054565622223967,0.003049909915019891
inner_per_outer_s,all9,320x40,2.447713465648855,2.9701051240361487,-0.5223916583872938,-17.588322182933478,-0.19344303803324467
inner_per_outer_s,all9,400x50,3.7227167742805753,4.051279199659525,-0.3285624253789501,-8.110090891947483,-0.08457896561440366
inner_per_outer_s,all9,480x60,5.19189813262195,5.220936650295038,-0.029038517673088293,-0.5561936414502809,-0.005577461576245132
inner_per_outer_s,all9,560x70,6.637686512499998,6.469700930944824,0.1679855815551745,2.5964968604915435,0.025633602505743338
inner_per_outer_s,all9,640x80,8.376645538735344,7.790441832637349,0.5862037060979954,7.5246528847972165,0.0725499644486181
inner_per_outer_s,all9,720x90,9.79833641180867,9.177513376816835,0.6208230349918349,6.764610515960518,0.06545632341530741
inner_per_outer_s,all9,800x100,10.529919581862746,10.626309047887085,-0.0963894660243394,-0.9070832176060727,-0.009112222661798295
inner_per_outer_s,fine5,480x60,5.19189813262195,5.323070347726964,-0.1311722151050141,-2.4642209577603404,-0.024950910763516146
inner_per_outer_s,fine5,560x70,6.637686512499998,6.635373039411436,0.0023134730885621124,0.034865757732399014,0.0003485968103949847
inner_per_outer_s,fine5,640x80,8.376645538735344,8.030954639912522,0.3456908988228218,4.304480778720813,0.04214413558215744
inner_per_outer_s,fine5,720x90,9.79833641180867,9.503679210744473,0.29465720106419724,3.100453987662692,0.030533608397220195
inner_per_outer_s,fine5,800x100,10.529919581862746,11.04851598663747,-0.5185964047747245,-4.69381051176408,-0.04807543002626652
inner_per_outer_s,fine4,560x70,6.637686512499998,6.826773308216579,-0.18908679571658027,-2.7697828414633143,-0.028088646717032976
inner_per_outer_s,fine4,640x80,8.376645538735344,8.131538092508322,0.2451074462270224,3.014281473425583,0.029697447711618693
inner_per_outer_s,fine4,720x90,9.79833641180867,9.487935338465583,0.31040107334308686,3.271534451596356,0.03219159022331789
inner_per_outer_s,fine4,800x100,10.529919581862746,10.89191836991823,-0.3619987880554838,-3.323553994448468,-0.033800391217901994
inner_s_per_MMA,all9,160x20,0.05215689138033617,0.049508524052642694,0.002648367327693475,5.34931585695718,0.05211146023966479
inner_s_per_MMA,all9,240x30,0.08896418448300485,0.08904595652755358,-8.177204454873355e-05,-0.09183128323567476,-0.0009187347399009908
inner_s_per_MMA,all9,320x40,0.12266658913542464,0.13504947928265618,-0.01238289014723154,-9.169150605397277,-0.09617120704127957
inner_s_per_MMA,all9,400x50,0.17733297862405756,0.18654917887810699,-0.009216200254049428,-4.94035959282961,-0.05066569760792701
inner_s_per_MMA,all9,480x60,0.24587678133121565,0.24289978930669096,0.0029769920245246995,1.2256050254394744,0.01218155294797832
inner_s_per_MMA,all9,560x70,0.32156053987123906,0.3036327632020058,0.017927776669233286,5.904427598712726,0.05736687498714506
inner_s_per_MMA,all9,640x80,0.38551167026094674,0.36838831703251,0.017123353228436722,4.648180313200757,0.04543387444123158
inner_s_per_MMA,all9,720x90,0.45229331811909196,0.43687919389713636,0.015414124221955594,3.5282349073334136,0.03467419055093316
inner_s_per_MMA,all9,800x100,0.4821132046637939,0.5088693300835869,-0.026756125419792998,-5.257955989487131,-0.054012313777861636
inner_s_per_MMA,fine5,480x60,0.24587678133121565,0.2549603192123871,-0.009083537881171444,-3.5627261172373546,-0.03627740056985704
inner_s_per_MMA,fine5,560x70,0.32156053987123906,0.31344774746663684,0.00811279240460222,2.588243964160483,0.02555315893764618
inner_s_per_MMA,fine5,640x80,0.38551167026094674,0.37485247428561175,0.01065919597533499,2.8435709263088436,0.028038918933065076
inner_s_per_MMA,fine5,720x90,0.45229331811909196,0.43892713511693787,0.013366183002154086,3.0451940499402257,0.029997483190870967
inner_s_per_MMA,fine5,800x100,0.4821132046637939,0.5054712241968969,-0.023358019533103014,-4.621038432052134,-0.04731216049172924
inner_s_per_MMA,fine4,560x70,0.32156053987123906,0.3266793238940162,-0.005118784022777156,-1.5669139882381509,-0.01579319848894031
inner_s_per_MMA,fine4,640x80,0.38551167026094674,0.3816978856343731,0.003813784626573613,0.999163152354169,0.009942045198586465
inner_s_per_MMA,fine4,720x90,0.45229331811909196,0.437870321018447,0.014422997100644985,3.2938969389609216,0.03240810745276312
inner_s_per_MMA,fine4,800x100,0.4821132046637939,0.4950881884000832,-0.012974983736289247,-2.620741928467116,-0.026556954162407668
