outer,rho_sha256,omega1,omega2,omega3,lambda1,lambda2,gap12,dOff,volume,Mnd,gray,mid,broad_core,void_lt_0p1,at_rhomin,beta,box_max,box_mean,box_at_floor,N,multJ,max_abs_drho,l2_drho,rms_drho,sign_reversal,on_bound,at_move_box,step_over_box_rms,pred_gain,real_gain,gain_ratio,stop_metric,stop_eps,stop_raw,nInner,innerConv,spike,stage,exA,exB,exE,exDecl
253,c2486aab9d4fb9d695897bab1a5cb80021cd9716d631c4c9852f7733170b459c,163.68748638544926,182.7504565069121,402.2157553704171,26793.59319918664,33397.72935348476,0.11645954460180041,6604.136154298125,0.4999990935250193,0.2857808745006225,0.3045833333333333,0.1688888888888889,0.14625,0.34965277777777776,0.0,26797.88714650029,0.04,0.04,nan,2,0,0.015205880590025755,0.18336937367762654,0.0010805143965781645,0.03270833333333333,0.0,0.0,0.027012859914454106,4.293947313650278,1.5074219460293534,0.35105739216625276,0.18336937367762654,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
254,b4805aa09f9b2ab8f2e2635869ea4b79ff46406c0f70552c6736f93476693dd1,163.69209089364296,182.8053737793248,402.1937369275397,26795.100621132668,33417.80468259865,0.11676363092032645,6622.704061465985,0.49999911052478746,0.28539305760567846,0.30430555555555555,0.16826388888888888,0.14583333333333334,0.34979166666666667,0.0,26799.368796390616,0.04,0.04,nan,2,0,0.013963271294045015,0.18172882050014022,0.0010708473442723502,0.042430555555555555,0.0,0.0,0.026771183606808763,4.2681752579483145,1.657192828864936,0.3882672872391698,0.18172882050014022,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
255,e7a376d23fdbce60bf29b234bdc81c77f4c9681d38790303c5efb6a06ad4fb6f,163.69715273626946,182.85932697401938,402.1802734354757,26796.757813961533,33437.53346139133,0.11705868988828337,6640.775647429797,0.49999912512144556,0.28501155949839785,0.30416666666666664,0.16770833333333332,0.1457638888888889,0.35,0.0,26800.847549116294,0.04,0.04,nan,2,0,0.013362441853190406,0.17928151585056995,0.001056426463327846,0.026180555555555554,0.0,0.0,0.026410661583196153,4.0897351547610015,1.5025705223088153,0.367400446593619,0.17928151585056995,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
256,1593bc0252fa6395f2d28b036975833750e6c96e5d86d65f9778fae32df998da,163.70174215469987,182.91135313590155,402.1643752466328,26798.26038448384,33456.563106006484,0.11734518355368749,6658.302721522643,0.49999913324054673,0.28463376213933306,0.3038194444444444,0.16756944444444444,0.14548611111111112,0.3501388888888889,0.0,26802.286573943573,0.04,0.04,nan,2,0,0.012962394447894708,0.17837301925372762,0.0010510730957919115,0.03868055555555556,0.0,0.0,0.02627682739479778,4.02618945973154,1.3633223323231505,0.3386135565548012,0.17837301925372762,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
257,0b2423401071892b7197794a6b98ee3415585ba4ae222dcfdefe3420cf046aac,163.70590614518514,182.96120567316433,402.1417813079944,26799.623706816164,33474.80278137794,0.11762128796319864,6675.179074561776,0.49999915310644494,0.2842576236619366,0.303125,0.16694444444444445,0.145,0.3503472222222222,0.0,26803.662104788113,0.04,0.04,nan,2,0,0.013219141372572397,0.17755910833493038,0.0010462770797088842,0.08527777777777777,0.0,0.0,0.026156926992722096,4.038397971948143,1.3487075347620703,0.33397093207023554,0.17755910833493038,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
258,4d78a8358fdf9a82550b6da9696d0fd1cb7c0b45ddd626faeaa9f8d7c9d3328e,163.7100253935321,183.00825145849754,402.10496806676053,26800.972414350927,33492.02010189667,0.1178805391946868,6691.0476875457425,0.49999916509462394,0.2838829554456836,0.30277777777777776,0.1659027777777778,0.144375,0.3504861111111111,0.0,26804.914726207935,0.04,0.04,nan,2,0,0.012982118272245602,0.17653134046325072,0.0010402208994459647,0.34569444444444447,0.0,0.0,0.026005522486149124,3.9423118570084625,1.4626850772328908,0.37102216422391743,0.17653134046325072,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
259,8f9cd96c31f83aaa19a6c73ec08543a75e57a15c4128df78291de3de0d651b89,163.71449263711554,183.05480374126373,402.0683775001252,26802.43509942816,33509.06117275258,0.11813438622698674,6706.6260733244235,0.4999991736380858,0.28350690647151733,0.3028472222222222,0.16520833333333335,0.144375,0.3503472222222222,0.0,26806.39419913791,0.04,0.04,nan,2,0,0.011930165402313885,0.17437252072455744,0.001027499932141053,0.3448611111111111,0.0,0.0,0.025687498303526325,3.9590997097511718,1.5483604718865536,0.3910890316990444,0.17437252072455744,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
260,cd6714a7b82f768c660ee338dfb2a949628d92c7c1de37d0ad2ad5e0a677a72b,163.71922141245372,183.10219173474658,402.0387765321233,26803.983459900046,33526.4126180679,0.11839153738376164,6722.429158167855,0.49999918887843003,0.2831345778057844,0.3025,0.16472222222222221,0.14416666666666667,0.3504861111111111,0.0,26807.89844507268,0.04,0.04,nan,2,0,0.012990226691296342,0.17277998640269102,0.0010181158336555192,0.06888888888888889,0.0,0.0,0.02545289584138798,3.9149851726324414,1.5501288074156037,0.3959475551150798,0.17277998640269102,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
261,4b2cb28cf7f2c32f4f09158a98893fd2315abacdd16369efeca2758760619bf1,163.72395545156934,183.15031054482205,402.0132442641492,26805.53358870746,33544.03625266475,0.118653101433279,6738.50266395729,0.49999919650144264,0.2827669098051197,0.30270833333333336,0.16381944444444443,0.14395833333333333,0.3502777777777778,0.0,26809.415086841145,0.04,0.04,nan,2,0,0.011711433553849836,0.17139708797126044,0.001009967026500879,0.06229166666666667,0.0,0.0,0.025249175662521963,3.8814981336836354,1.6538356465607649,0.4260817832704289,0.17139708797126044,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
262,e5f6eeeb64a69edb279d19bf457e1ced437f38d5ed9e0b17576f5989d92454ea,163.72900605681946,183.199543016726,401.9946427311951,26807.187424354022,33562.07256153724,0.11891928882259033,6754.885137183221,0.4999991996717542,0.2824021201563796,0.30194444444444446,0.16319444444444445,0.14333333333333334,0.3506944444444444,0.0,26811.00498837752,0.04,0.04,nan,2,0,0.012382202622576128,0.17072694988790782,0.0010060181999752959,0.05951388888888889,0.0,0.0,0.025150454999382385,3.817564023498562,1.8372254056157544,0.4812559512576427,0.17072694988790782,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
263,e6131173336cef7b19ba00029c81940351f81e542ba30048f5bf30224b9a76f7,163.7346165285754,183.24846652983103,401.98527496435133,26809.024649759638,33580.000485534605,0.11917974595097319,6770.975835774967,0.4999992042953462,0.28203762734905696,0.30215277777777777,0.16291666666666665,0.14319444444444446,0.350625,0.0,26812.817112089167,0.04,0.04,nan,2,0,0.01251726305553722,0.17046109381868535,0.0010044516280639057,0.2759027777777778,0.0,0.0,0.02511129070159761,3.7924623295293713,1.9271204421202128,0.5081449134286748,0.17046109381868535,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
264,ac9184f3ccfbcb2f072c932713f1999d36ba5f541f296a6887889eea0870defe,163.74050131290596,183.29637270395168,401.97804270000466,26810.95177020176,33597.56024642596,0.1194320967277039,6786.608476224199,0.4999992120985087,0.28167613880391357,0.30180555555555555,0.1625,0.14270833333333333,0.3507638888888889,0.0,26814.59286419582,0.04,0.04,nan,2,0,0.012555472734438185,0.16907476402762564,0.0009962826014287454,0.2690972222222222,0.0,0.0,0.024907065035718625,3.641093994061521,1.7489341055988916,0.48033203989002576,0.16907476402762564,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
265,297bf4386e0a2d8e90c8a26871a2e1853acdbd22b1ddaf8dea676af4b341a7e8,163.7458417924173,183.3429143043071,401.970550847462,26812.700704307357,33614.6242255965,0.11967981780406522,6801.92352128914,0.4999992205552232,0.281321024501851,0.30118055555555556,0.16229166666666667,0.14222222222222222,0.35118055555555555,0.0,26816.241070156226,0.04,0.04,nan,2,0,0.012566212001858696,0.16802717764799321,0.0009901096394877723,0.049930555555555554,0.0,0.0,0.02475274098719431,3.5403658488685323,1.494217893377936,0.4220518322578086,0.16802717764799321,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
266,0f9873372613e12184d0502b529de32408101bb2aab1764135aba5dd76888570,163.75040434209845,183.3879983501239,401.95618585315265,26814.194922200735,33631.15793886504,0.1199239420929896,6816.963016664307,0.4999992121877775,0.2809669334344752,0.3009027777777778,0.16166666666666665,0.14194444444444446,0.35118055555555555,0.0,26817.84969265824,0.04,0.04,nan,2,0,0.015557066205570454,0.16936726091524174,0.0009980061558679894,0.042708333333333334,0.0,0.0,0.024950153896699728,3.654770457505947,1.5070600543367618,0.41235422904375646,0.16936726091524174,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
267,68082c9550e71ece55455158517637a8bc77536135608d58844a12362254ad07,163.75500597616877,183.43254160589646,401.9386194095488,26815.701982255072,33647.49731999893,0.1201644829874169,6831.795337743861,0.49999920347010957,0.2806119269135275,0.30027777777777775,0.16111111111111112,0.14145833333333332,0.3515972222222222,0.0,26819.39150209342,0.04,0.04,nan,2,0,0.014057281735692853,0.17001110494969374,0.0010018000432245521,0.2590972222222222,0.0,0.0,0.025045001080613794,3.689519838346314,1.510055645085231,0.40928243003080195,0.17001110494969374,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
268,8bde519f7f36624cfe8e9543ffc38a0c4f2cae532870f4522ebdfeb9708a34cc,163.7596166272386,183.47670963808818,401.91613786777634,26817.212037900157,33663.702979619324,0.1204026573641233,6846.490941719167,0.49999922486289516,0.2802600730037919,0.2995138888888889,0.16069444444444445,0.14125,0.35180555555555554,0.0,26820.84379814854,0.04,0.04,nan,2,0,0.01176529833826969,0.16801036642336215,0.0009900105783966333,0.27326388888888886,0.0,0.0,0.024750264459915832,3.631760248383216,1.3960241933928046,0.38439326880519864,0.16801036642336215,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
269,1da30def517c2ab7b9fec58b6323ad722d7a5f56135bdc5674a4f2aa2dafe591,163.76387899073944,183.51987319676127,401.89079389617854,26818.60806209355,33679.54385815533,0.12063706800166227,6860.935796061782,0.4999992461518757,0.27991582262502407,0.299375,0.16027777777777777,0.14118055555555556,0.3516666666666667,0.0,26822.15720407557,0.04,0.04,nan,2,0,0.0123720553518192,0.16581369258951884,0.0009770665536969197,0.04472222222222222,0.0,0.0,0.024426663842422994,3.5491419820209558,1.1769546029463527,0.3316166580284765,0.16581369258951884,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
270,aed7f015a633afffdd8a2161e4a03bfdd78c4cdd67d977d3f7c96c7e274cb2a8,163.76747240125707,183.56148428132605,401.86068954658674,26819.785016696496,33694.818511563506,0.12086656519660031,6875.03349486701,0.49999926156151103,0.2795778685216918,0.2989583333333333,0.15944444444444444,0.14104166666666668,0.351875,0.0,26823.182736589857,0.04,0.04,nan,2,0,0.011934088883568688,0.16373422727594697,0.0009648131868263455,0.03048611111111111,0.0,0.0,0.024120329670658646,3.3977198933607724,0.9793657874834025,0.2882420618006526,0.16373422727594697,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
271,3012eeb9cd90d71d6bcd1f91942593b679698356dd52dfc34f8e402dc236400c,163.770462484796,183.60167907405204,401.82988739440464,26820.76438248398,33709.5765588112,0.1210915343851893,6888.8121763272175,0.49999927678169115,0.27924423798145487,0.29888888888888887,0.15881944444444446,0.14090277777777777,0.35180555555555554,0.0,26824.08594540048,0.04,0.04,nan,2,0,0.011468305395983957,0.1622463782472647,0.0009560459523466536,0.03201388888888889,0.0,0.0,0.02390114880866634,3.321562916498806,0.9334668767769472,0.28103242366424785,0.1622463782472647,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
272,675a17863d0fdf5e7df56892c479aad86e7989b597eac84d52c7691f8b5403ca,163.7733123844076,183.64047303143212,401.79974248859753,26821.697849360757,33723.82333520815,0.12130890166275965,6902.125485847395,0.4999992755789981,0.2789118881953951,0.29868055555555556,0.158125,0.140625,0.351875,0.0,26825.07065620423,0.04,0.04,nan,2,0,0.011563012569411429,0.16234058780733557,0.0009566010875031428,0.04534722222222222,0.0,0.0,0.02391502718757858,3.3728068434720626,0.9299253045683145,0.27571258827588924,0.16234058780733557,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
273,faa34c808cd89de280f45b4c3f540d8bf5cdb5dd77985c815b43f9d22582ca0a,163.77615142219372,183.67902833260774,401.76944789069717,26822.627774665325,33737.985449210915,0.12152487854661441,6915.35767454559,0.49999927892871293,0.2785805772377593,0.2986111111111111,0.15770833333333334,0.14055555555555554,0.35194444444444445,0.0,26825.952857247878,0.04,0.04,nan,2,0,0.012196188903091652,0.16157715469469597,0.0009521025147453943,0.045625,0.0,0.0,0.023802562868634854,3.325082582552568,1.0023277252548723,0.3014444605118393,0.16157715469469597,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
274,acc0417eeeffd71a3e08021889dadf8ddf9a73af002359758932be7ac9875ee2,163.77921144757835,183.71791451111432,401.7410574999183,26823.63010239058,33752.272112313105,0.12174135464022459,6928.642009922525,0.49999929310743063,0.27824951537037895,0.29819444444444443,0.156875,0.14027777777777778,0.35229166666666667,0.0,26826.88408604527,0.04,0.04,nan,2,0,0.01152252276836391,0.15968986655431602,0.0009409815627277643,0.05319444444444445,0.0,0.0,0.023524539068194114,3.253983654689364,1.1467460029562062,0.352412957361852,0.15968986655431602,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
275,e9b3ce3e94f81f1c266c0145160935aea1fdcfa3f45c8154d8a8868a442dda38,163.78271230014948,183.75704850200938,401.7160191110687,26824.776848393536,33766.65287416983,0.1219563159099159,6941.8760257762915,0.499999303166188,0.2779204193370619,0.2980555555555556,0.15618055555555554,0.14027777777777778,0.3523611111111111,0.0,26828.01514837979,0.04,0.04,nan,2,0,0.012203775558716344,0.15904690514917133,0.0009371928763142722,0.061875,0.0,0.0,0.0234298219078568,3.2382999862529687,1.227715316304966,0.3791234047237092,0.15904690514917133,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
276,b433eeb4e7aa24319ff80f1934ca5cfb8386a20746984460f8b1f01222dc7947,163.78646025758613,183.79614328350326,401.69381959973543,26826.00456370984,33781.02228589006,0.12216933557540716,6955.017722180219,0.49999931865140046,0.2775958354330167,0.2978472222222222,0.1554861111111111,0.14020833333333332,0.3525,0.0,26829.207387849245,0.04,0.04,nan,2,0,0.012811453969478344,0.15787222492617553,0.0009302710067192217,0.07034722222222223,0.0,0.0,0.02325677516798054,3.202824139403674,1.1658827546489192,0.364017099879231,0.15787222492617553,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
277,7572ea73b66adf4e0a81d0a19d6fdb137ba96d735f1efc300cf74776ba9fe317,163.79001937378385,183.83488526223695,401.6733171257962,26827.17044646449,33795.265039379825,0.12238148554527538,6968.094592915335,0.49999932734179375,0.27727594849776427,0.29715277777777777,0.15465277777777778,0.13944444444444445,0.3528472222222222,0.0,26830.29220357491,0.04,0.04,nan,2,0,0.012430753485488343,0.15646873264537245,0.0009220008491433981,0.06923611111111111,0.0,0.0,0.023050021228584957,3.121757110420731,1.067517497613153,0.34196046004017255,0.15646873264537245,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
278,4bffc354cc2eed324530aaa9a5629c10a0cf6cdf3b788a2b1301d3fc58189943,163.79327814035014,183.87329728935296,401.6536727206738,26828.237963962103,33809.38945605877,0.12259367036904154,6981.151492096669,0.49999932932870955,0.2769591689035637,0.29625,0.15409722222222222,0.13909722222222223,0.353125,0.0,26831.338799857844,0.04,0.04,nan,2,0,0.011889413131166301,0.1559777184290974,0.0009191075201268391,0.049930555555555554,0.0,0.0,0.022977688003170973,3.1008358957406017,0.959122761090839,0.30931103526256193,0.1559777184290974,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
279,4bd5b311c5a44dd965ddacfde343409fee0c20ea2231ed62a05883796ba43f33,163.79620595948856,183.91157650220782,401.6334756493792,26829.197086723194,33823.46797152744,0.12280730450920434,6994.270884804246,0.4999993294803248,0.2766407887272741,0.29625,0.15375,0.13909722222222223,0.35291666666666666,0.0,26832.3168998811,0.04,0.04,nan,2,0,0.01184965924789343,0.1556782788413902,0.000917343055434977,0.060625,0.0,0.0,0.022933576385874423,3.119813157907629,1.063261300103477,0.3408092876999648,0.1556782788413902,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
280,32da0666778e60cf5dda6293daf348d6f6dd0c77f70abbbad00cce1e6721eb47,163.79945161087474,183.9499496952226,401.61836807221835,26830.260348023297,33837.583992874934,0.12301932568259019,7007.323644851636,0.49999933742882324,0.27632619564381383,0.29583333333333334,0.15375,0.13875,0.3529861111111111,0.0,26833.339163980134,0.04,0.04,nan,2,0,0.01089765320969319,0.15426146734429352,0.0009089944136244758,0.059722222222222225,0.0,0.0,0.0227248603406119,3.078815956836479,0.9983002130902605,0.32424809637404445,0.15426146734429352,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
281,ac483342c5973e6b502f59bff795aa3d1185c6b43caac78ee806465dceb3e111,163.80249890717903,183.98819104974393,401.60521590335594,26831.258648236388,33851.65444575707,0.1232318937576368,7020.395797520683,0.4999993499143253,0.2760147350138855,0.2957638888888889,0.1527777777777778,0.1386111111111111,0.353125,0.0,26834.236848247005,0.04,0.04,nan,2,0,0.010553725966899134,0.15252976302743348,0.0008987902480789612,0.036944444444444446,0.0,0.0,0.02246975620197403,2.9782000106170017,0.9363712937301898,0.31440846497619857,0.15252976302743348,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
282,1594c6c959dc3ccdb4c19339b50d6b15a57defb975eeedefe1fdf1cde45e4fcc,163.80535711487008,184.02568116804795,401.59261974971423,26832.195019530118,33865.45132936404,0.12344116461953182,7033.256309833923,0.49999935455489586,0.2757054678448426,0.29520833333333335,0.15222222222222223,0.13791666666666666,0.35333333333333333,0.0,26835.16749338011,0.04,0.04,nan,2,0,0.011312974016160668,0.15208129489751399,0.0008961476242805268,0.030694444444444444,0.0,0.0,0.02240369060701317,2.9724738499935484,0.9522994257094979,0.32037268408990877,0.15208129489751399,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
283,f5f40289a195859332aaed27e9babef8f281a1cd97c1a45d6e5f59ef75d4f2b3,163.80826389091555,184.06315560228785,401.5809365415651,26833.147318955827,33879.245250272026,0.12364999927513173,7046.097931316199,0.4999993436383715,0.275395619913031,0.295,0.1517361111111111,0.13777777777777778,0.35347222222222224,0.0,26836.203259762107,0.04,0.04,nan,2,0,0.012687583009403041,0.15339260246867026,0.0009038745782454091,0.03243055555555555,0.0,0.0,0.02259686445613524,3.0559408062799776,0.9879296692633943,0.3232816771951841,0.15339260246867026,0.15000000000000002,False,18,1,False,1.0,0.0,0.0,0.0,0.0
