k,ratio_E1_double,ratio_E1_single,ratio_E2_double,ratio_E2_single,ratio_E3_double,ratio_E3_single,binding_evaluator_double,binding_evaluator_single,Q_double,Q_single,delta_Q_single_minus_double,H0_double,H0_single,pass_q0_980_double,pass_q0_980_single,pass_q0_990_double,pass_q0_990_single,pass_q0_995_double,pass_q0_995_single
721,0.997194675067112,0.997194675475284,0.996789194969851,0.996789195448866,0.996789194011536,0.996789194489305,3,3,0.996789194011536,0.996789194489305,4.77768713480486e-10,1,1,1,1,1,1,1,1
722,0.997137718787704,0.997137718839951,0.996965767389104,0.996965767574397,0.996965766637919,0.996965766821682,3,3,0.996965766637919,0.996965766821682,1.83762116634512e-10,1,1,1,1,1,1,1,1
723,0.997167985721401,0.997167985936785,0.996808619257253,0.996808619496812,0.996808617581266,0.996808617818217,3,3,0.996808617581266,0.996808617818217,2.36951791521278e-10,1,1,1,1,1,1,1,1
724,0.997041019477896,0.997041019606834,0.996666129307072,0.996666129511092,0.996666127834707,0.99666612803673,3,3,0.996666127834707,0.99666612803673,2.02022731876639e-10,1,1,1,1,1,1,1,1
725,0.997045658738158,0.997045658930911,0.99667059295031,0.996670593259306,0.996670592838952,0.996670593144417,3,3,0.996670592838952,0.996670593144417,3.05465208683131e-10,1,1,1,1,1,1,1,1
726,0.997026386662855,0.997026386759047,0.996735442960841,0.996735443120183,0.996735442567672,0.996735442725708,3,3,0.996735442567672,0.996735442725708,1.58036472797107e-10,1,1,1,1,1,1,1,1
727,0.997011037503981,0.997011037671095,0.99664213123536,0.996642131512688,0.996642130053505,0.996642130327506,3,3,0.996642130053505,0.996642130327506,2.74001155098347e-10,1,1,1,1,1,1,1,1
728,0.996893699027013,0.996893698933726,0.996494220697892,0.99649422066611,0.996494217204532,0.996494217170863,3,3,0.996494217204532,0.996494217170863,-3.36694006008997e-11,1,1,1,1,1,1,1,1
729,0.997206142705422,0.99720614282136,0.996834203725699,0.996834203921833,0.99683420131589,0.996834201511631,3,3,0.99683420131589,0.996834201511631,1.95741756137124e-10,1,1,1,1,1,1,1,1
730,0.997156521291949,0.997156521391361,0.996946499853076,0.996946500053638,0.996946499827267,0.996946500026339,3,3,0.996946499827267,0.996946500026339,1.99072758277907e-10,1,1,1,1,1,1,1,1
731,0.997172705467215,0.997172705614679,0.996879593906684,0.996879594152269,0.996879593488009,0.996879593731472,3,3,0.996879593488009,0.996879593731472,2.43462805471495e-10,1,1,1,1,1,1,1,1
732,0.997153186605433,0.997153186741423,0.996881823031828,0.996881823286478,0.996881821434509,0.996881821687239,3,3,0.996881821434509,0.996881821687239,2.52730614214158e-10,1,1,1,1,1,1,1,1
733,0.997134159739303,0.99713415999262,0.996741795402964,0.996741795786584,0.99674179371314,0.996741794094656,3,3,0.99674179371314,0.996741794094656,3.81515374847652e-10,1,1,1,1,1,1,1,1
734,0.997216136961884,0.997216137152056,0.996899235036795,0.996899235301578,0.996899235177825,0.996899235440768,2,2,0.996899235036795,0.996899235301578,2.64782529235674e-10,1,1,1,1,1,1,1,1
735,0.997145225025928,0.997145225261915,0.996768060296936,0.996768060577,0.996768057546131,0.996768057823367,3,3,0.996768057546131,0.996768057823367,2.77236567036709e-10,1,1,1,1,1,1,1,1
736,0.997055362990201,0.997055363204728,0.996931445945444,0.996931446258627,0.996931445328558,0.996931445640086,3,3,0.996931445328558,0.996931445640086,3.11527581509097e-10,1,1,1,1,1,1,1,1
737,0.997135438334716,0.997135438568403,0.996770043881185,0.996770044250132,0.99677004043464,0.996770040802702,3,3,0.99677004043464,0.996770040802702,3.68061581212942e-10,1,1,1,1,1,1,1,1
738,0.997030860804719,0.99703086114391,0.996784669780075,0.996784670242646,0.996784666426865,0.996784666886548,3,3,0.996784666426865,0.996784666886548,4.59682403253225e-10,1,1,1,1,1,1,1,1
739,0.997151039519712,0.997151039806433,0.996766499313757,0.996766499641725,0.996766499451603,0.996766499779186,2,2,0.996766499313757,0.996766499641725,3.27968097124653e-10,1,1,1,1,1,1,1,1
740,0.997023973399483,0.997023973693589,0.996674207565932,0.996674207987765,0.996674206821323,0.996674207241548,3,3,0.996674206821323,0.996674207241548,4.20225410024955e-10,1,1,1,1,1,1,1,1
741,0.997182019745174,0.997182020010807,0.996724432722843,0.996724432987085,0.996724431688778,0.996724431950104,3,3,0.996724431688778,0.996724431950104,2.61325960870806e-10,1,1,1,1,1,1,1,1
742,0.997038223188777,0.99703822359281,0.99667813190936,0.996678132400421,0.996678127800247,0.996678128289187,3,3,0.996678127800247,0.996678128289187,4.88940332665777e-10,1,1,1,1,1,1,1,1
743,0.997035438982379,0.997035439372337,0.996504400075358,0.996504400515078,0.996504398743835,0.996504399180268,3,3,0.996504398743835,0.996504399180268,4.3643233471613e-10,1,1,1,1,1,1,1,1
744,0.99684693602494,0.996846936390768,0.996364889578912,0.996364890028703,0.996364883758857,0.99636488420552,3,3,0.996364883758857,0.99636488420552,4.46663261932656e-10,1,1,1,1,1,1,1,1
745,0.996967063562068,0.996967063919553,0.996497493021146,0.996497493427586,0.996497491118564,0.996497491522833,3,3,0.996497491118564,0.996497491522833,4.04269839826554e-10,1,1,1,1,1,1,1,1
746,0.996974423096849,0.996974423309931,0.996564370782796,0.996564371076439,0.996564370427956,0.996564370720193,3,3,0.996564370427956,0.996564370720193,2.9223723441163e-10,1,1,1,1,1,1,1,1
747,0.997041329046113,0.997041329326573,0.99653844142689,0.996538441716334,0.996538441623937,0.996538441911601,2,2,0.99653844142689,0.996538441716334,2.89443580214765e-10,1,1,1,1,1,1,1,1
748,0.996998213653211,0.996998213865365,0.996625299917945,0.996625300199681,0.996625299588588,0.996625299869525,3,3,0.996625299588588,0.996625299869525,2.809376065116e-10,1,1,1,1,1,1,1,1
749,0.997201483647722,0.997201483977563,0.996737067684939,0.996737068018589,0.996737067765462,0.996737068097027,2,2,0.996737067684939,0.996737068018589,3.33650329586987e-10,1,1,1,1,1,1,1,1
750,0.997081527235523,0.997081527609393,0.996786492789208,0.996786493285236,0.996786488460469,0.996786488954822,3,3,0.996786488460469,0.996786488954822,4.94353447066942e-10,1,1,1,1,1,1,1,1
751,0.997120338460164,0.997120338824634,0.996642930795613,0.996642931195112,0.996642924845518,0.996642925244439,3,3,0.996642924845518,0.996642925244439,3.9892122938312e-10,1,1,1,1,1,1,1,1
752,0.997157128794811,0.997157128979896,0.996882878948691,0.996882879228327,0.996882876103298,0.996882876379898,3,3,0.996882876103298,0.996882876379898,2.76600409243599e-10,1,1,1,1,1,1,1,1
753,0.997064453844469,0.99706445418257,0.996556636988708,0.996556637352952,0.996556628137611,0.996556628500956,3,3,0.996556628137611,0.996556628500956,3.63344909715124e-10,1,1,1,1,1,1,1,1
754,0.996994303471106,0.996994303682607,0.996694241903952,0.99669424228208,0.996694231253865,0.996694231628602,3,3,0.996694231253865,0.996694231628602,3.74736908170803e-10,1,1,1,1,1,1,1,1
755,0.997184132583371,0.997184132837918,0.996741444731738,0.996741444982576,0.996741436790375,0.99674143703741,3,3,0.996741436790375,0.99674143703741,2.47034281919412e-10,1,1,1,1,1,1,1,1
756,0.997184752635013,0.997184752850001,0.996867749655525,0.99686774988803,0.99686774110119,0.996867741329698,3,3,0.99686774110119,0.996867741329698,2.28507768262887e-10,1,1,1,1,1,1,1,1
757,0.997335160986764,0.997335161307879,0.997100096582357,0.997100096953469,0.997100095088956,0.997100095457367,3,3,0.997100095088956,0.997100095457367,3.68411190443396e-10,1,1,1,1,1,1,1,1
758,0.997227856628688,0.997227856709652,0.996948967237414,0.99694896741939,0.996948966782491,0.996948966963577,3,3,0.996948966782491,0.996948966963577,1.81085590966745e-10,1,1,1,1,1,1,1,1
759,0.997288817895427,0.997288818225318,0.996819997646097,0.996819997965185,0.996819995624891,0.996819995941051,3,3,0.996819995624891,0.996819995941051,3.16159431967833e-10,1,1,1,1,1,1,1,1
760,0.997130886577552,0.997130886693202,0.99671548921096,0.996715489466808,0.996715484065055,0.996715484317857,3,3,0.996715484065055,0.996715484317857,2.52802223599247e-10,1,1,1,1,1,1,1,1
761,0.997347716421942,0.997347716589969,0.996879982576002,0.996879982748911,0.996879980688997,0.996879980861185,3,3,0.996879980688997,0.996879980861185,1.72187597513584e-10,1,1,1,1,1,1,1,1
762,0.997086830113739,0.997086830390683,0.996600419945958,0.99660042028296,0.99660041183613,0.996600412171857,3,3,0.99660041183613,0.996600412171857,3.35726890732246e-10,1,1,1,1,1,1,1,1
763,0.997214871863775,0.99721487213649,0.996803625823067,0.9968036261095,0.996803623276152,0.996803623560394,3,3,0.996803623276152,0.996803623560394,2.84241519210582e-10,1,1,1,1,1,1,1,1
764,0.997163062961583,0.997163063098988,0.996732977171531,0.996732977424774,0.996732976685025,0.996732976935268,3,3,0.996732976685025,0.996732976935268,2.50242826460578e-10,1,1,1,1,1,1,1,1
765,0.99736013948019,0.997360139752232,0.996895169741289,0.996895170015912,0.99689516984141,0.996895170114553,2,2,0.996895169741289,0.996895170015912,2.74623213059044e-10,1,1,1,1,1,1,1,1
766,0.997253515146718,0.997253515334235,0.996973914682304,0.996973914976876,0.996973914012039,0.996973914303731,3,3,0.996973914012039,0.996973914303731,2.91691781839631e-10,1,1,1,1,1,1,1,1
767,0.997333224851683,0.997333225235818,0.996879181397741,0.996879181808192,0.996879180568925,0.996879180978471,3,3,0.996879180568925,0.996879180978471,4.0954595270648e-10,1,1,1,1,1,1,1,1
768,0.997168949468932,0.997168949827795,0.996773048336648,0.996773048839137,0.996773045688497,0.996773046188893,3,3,0.996773045688497,0.996773046188893,5.00395724856162e-10,1,1,1,1,1,1,1,1
769,0.997305329611994,0.997305329921196,0.996835575484763,0.996835575724539,0.996835575514583,0.996835575753949,2,2,0.996835575484763,0.996835575724539,2.3977597685132e-10,1,1,1,1,1,1,1,1
770,0.997282988406087,0.997282988658162,0.996854392146513,0.996854392566518,0.996854391745388,0.996854392163067,3,3,0.996854391745388,0.996854392163067,4.17679446584884e-10,1,1,1,1,1,1,1,1
771,0.997316664072303,0.997316664252332,0.996768691499879,0.996768691652957,0.996768690998091,0.996768691147579,3,3,0.996768690998091,0.996768691147579,1.49488199596703e-10,1,1,1,1,1,1,1,1
772,0.997206219514238,0.997206219663223,0.996796039395092,0.996796039684142,0.99679603824937,0.996796038535717,3,3,0.99679603824937,0.996796038535717,2.86347057176783e-10,1,1,1,1,1,1,1,1
773,0.997417123528943,0.997417123562288,0.996933919448412,0.996933919426453,0.996933918566451,0.996933918542071,3,3,0.996933918566451,0.996933918542071,-2.43799425092561e-11,1,1,1,1,1,1,1,1
774,0.99735081959251,0.997350819753084,0.997105982311136,0.99710598253696,0.997105982388713,0.997105982612128,2,2,0.997105982311136,0.99710598253696,2.2582402614546e-10,1,1,1,1,1,1,1,1
775,0.997277999432177,0.99727799940079,0.996918463967697,0.996918463874942,0.99691845612596,0.996918456031676,3,3,0.99691845612596,0.996918456031676,-9.4283914009452e-11,1,1,1,1,1,1,1,1
776,0.997002145058652,0.997002145131364,0.996674650957568,0.996674651114635,0.996674637358468,0.996674637515818,3,3,0.996674637358468,0.996674637515818,1.57350021900982e-10,1,1,1,1,1,1,1,1
777,0.997283259029602,0.997283259078205,0.997005028868601,0.997005028970555,0.997005025283965,0.997005025382523,3,3,0.997005025283965,0.997005025382523,9.85584946988638e-11,1,1,1,1,1,1,1,1
778,0.99712772420643,0.997127724363035,0.996871618238486,0.996871618493797,0.996871617626627,0.996871617879368,3,3,0.996871617626627,0.996871617879368,2.527414943998e-10,1,1,1,1,1,1,1,1
779,0.997193865975551,0.997193866129522,0.99670069590771,0.996700696040475,0.996700695261486,0.996700695391662,3,3,0.996700695261486,0.996700695391662,1.30176314172559e-10,1,1,1,1,1,1,1,1
780,0.997143724730326,0.997143724864022,0.996737902240794,0.996737902445671,0.996737899864954,0.996737900069754,3,3,0.996737899864954,0.996737900069754,2.04800176817344e-10,1,1,1,1,1,1,1,1
781,0.997361058303671,0.997361058307522,0.996826566333675,0.996826566334093,0.996826565160253,0.996826565159176,3,3,0.996826565160253,0.996826565159176,-1.0769163338864e-12,1,1,1,1,1,1,1,1
782,0.997168866048421,0.99716886608844,0.996784123497636,0.99678412362209,0.9967841211793,0.996784121301192,3,3,0.9967841211793,0.996784121301192,1.21891274851293e-10,1,1,1,1,1,1,1,1
783,0.997332467367015,0.99733246753529,0.996807390528591,0.996807390706682,0.996807390555074,0.996807390729439,2,2,0.996807390528591,0.996807390706682,1.78090764357819e-10,1,1,1,1,1,1,1,1
784,0.997190208110431,0.997190208383195,0.996765425928491,0.996765426359111,0.99676542443269,0.996765424860727,3,3,0.99676542443269,0.996765424860727,4.2803660615931e-10,1,1,1,1,1,1,1,1
785,0.997519057168915,0.997519057353569,0.997014305078095,0.997014305247797,0.997014304385083,0.997014304553166,3,3,0.997014304385083,0.997014304553166,1.6808288094694e-10,1,1,1,1,1,1,1,1
786,0.997421530058067,0.997421530207907,0.997174006002732,0.997174006230153,0.997174005535787,0.997174005761727,3,3,0.997174005535787,0.997174005761727,2.25940266496139e-10,1,1,1,1,1,1,1,1
787,0.997455097028172,0.997455097260537,0.996996701753283,0.996996701980996,0.996996699176446,0.996996699402737,3,3,0.996996699176446,0.996996699402737,2.26290985949618e-10,1,1,1,1,1,1,1,1
788,0.997222496695272,0.997222496866511,0.996798411672561,0.996798412015637,0.996798404249985,0.99679840459128,3,3,0.996798404249985,0.99679840459128,3.41295325334556e-10,1,1,1,1,1,1,1,1
789,0.997341796486103,0.99734179685021,0.996853820864506,0.996853821250466,0.996853817245655,0.996853817631602,3,3,0.996853817245655,0.996853817631602,3.85946274938931e-10,1,1,1,1,1,1,1,1
790,0.997156127363817,0.997156127538272,0.996654127051249,0.996654127333101,0.996654116982837,0.996654117263271,3,3,0.996654116982837,0.996654117263271,2.80433343213815e-10,1,1,1,1,1,1,1,1
791,0.997288998641742,0.99728899906285,0.996894954970817,0.996894955394201,0.996894949592405,0.996894950014037,3,3,0.996894949592405,0.996894950014037,4.21632617708667e-10,1,1,1,1,1,1,1,1
792,0.997143153115327,0.997143153167376,0.99672974783271,0.996729747993724,0.996729746725272,0.996729746884546,3,3,0.996729746725272,0.996729746884546,1.59274482491867e-10,1,1,1,1,1,1,1,1
793,0.997203189304612,0.997203189534623,0.996555635758857,0.996555635997163,0.996555633001921,0.99655563324004,3,3,0.996555633001921,0.99655563324004,2.38119302053974e-10,1,1,1,1,1,1,1,1
794,0.997146264248106,0.997146264404706,0.996663550923187,0.996663551236309,0.996663546438551,0.996663546748978,3,3,0.996663546438551,0.996663546748978,3.10426795380181e-10,1,1,1,1,1,1,1,1
795,0.997144083167307,0.997144083421334,0.996504050227574,0.996504050451684,0.996504044128567,0.996504044351505,3,3,0.996504044128567,0.996504044351505,2.22938334459855e-10,1,1,1,1,1,1,1,1
796,0.997073970679752,0.997073970930062,0.996600537820391,0.996600538232339,0.996600529829532,0.996600530238629,3,3,0.996600529829532,0.996600530238629,4.09097866693742e-10,1,1,1,1,1,1,1,1
797,0.997212201158045,0.997212201608741,0.996656095101873,0.996656095562734,0.99665608788462,0.996656088343427,3,3,0.99665608788462,0.996656088343427,4.58806437286796e-10,1,1,1,1,1,1,1,1
798,0.997108086026526,0.997108086279849,0.996803853787498,0.996803854155644,0.996803847560817,0.996803847927357,3,3,0.996803847560817,0.996803847927357,3.66539465446181e-10,1,1,1,1,1,1,1,1
799,0.99700665755151,0.997006657874862,0.996448405932727,0.996448406299414,0.996448392060235,0.996448392424706,3,3,0.996448392060235,0.996448392424706,3.64470786884397e-10,1,1,1,1,1,1,1,1
800,0.996813155336453,0.99681315588967,0.996343272794534,0.996343273494041,0.996343253099746,0.996343253795856,3,3,0.996343253099746,0.996343253795856,6.96110280529183e-10,1,1,1,1,1,1,1,1
801,0.997038012869758,0.997038013665914,0.996594933210215,0.996594934053376,0.996594916845762,0.996594917687889,3,3,0.996594916845762,0.996594917687889,8.42126368638674e-10,1,1,1,1,1,1,1,1
802,0.996866902532145,0.996866903161386,0.996380260192168,0.996380260886296,0.99638023954124,0.996380240233476,3,3,0.99638023954124,0.996380240233476,6.92235269106334e-10,1,1,1,1,1,1,1,1
803,0.996969165751388,0.99696916677843,0.996625512581777,0.99662551368232,0.996625493216222,0.996625494316197,3,3,0.996625493216222,0.996625494316197,1.09997488895175e-09,1,1,1,1,1,1,1,1
804,0.996909998701631,0.996909998880469,0.996529661765576,0.996529662038632,0.996529641617972,0.996529641888992,3,3,0.996529641617972,0.996529641888992,2.71019984232623e-10,1,1,1,1,1,1,1,1
805,0.99708626362774,0.997086264053603,0.996876073106275,0.996876073549008,0.996876056932952,0.996876057374308,3,3,0.996876056932952,0.996876057374308,4.41356284852645e-10,1,1,1,1,1,1,1,1
806,0.997052827196056,0.997052827269189,0.996812346340117,0.996812346537424,0.996812343451689,0.99681234364743,3,3,0.996812343451689,0.99681234364743,1.95741645114822e-10,1,1,1,1,1,1,1,1
807,0.997071549922154,0.997071550059168,0.996584083234312,0.996584083445399,0.996584072188848,0.99658407239675,3,3,0.996584072188848,0.99658407239675,2.07901473814331e-10,1,1,1,1,1,1,1,1
808,0.996977272596486,0.996977272567537,0.996616171247797,0.996616171298042,0.996616155773316,0.996616155821461,3,3,0.996616155773316,0.996616155821461,4.81451545297773e-11,1,1,1,1,1,1,1,1
809,0.997006841450591,0.997006841685902,0.99654093042562,0.996540930721001,0.996540920233018,0.996540920527907,3,3,0.996540920233018,0.996540920527907,2.94889668239762e-10,1,1,1,1,1,1,1,1
810,0.996938606957062,0.99693860676641,0.996554934484494,0.996554934319902,0.996554928172579,0.99655492800478,3,3,0.996554928172579,0.99655492800478,-1.67798108741124e-10,1,1,1,1,1,1,1,1
811,0.997112798451038,0.997112798724832,0.996787237081961,0.996787237337314,0.996787231555176,0.996787231806837,3,3,0.996787231555176,0.996787231806837,2.51661025352234e-10,1,1,1,1,1,1,1,1
812,0.996997134425418,0.996997134657431,0.996701413623427,0.996701413858301,0.996701404248259,0.996701404483252,3,3,0.996701404248259,0.996701404483252,2.3499291401663e-10,1,1,1,1,1,1,1,1
813,0.99717509748547,0.997175097756391,0.996997194610256,0.996997194841328,0.996997189886708,0.996997190117332,3,3,0.996997189886708,0.996997190117332,2.30623853347822e-10,1,1,1,1,1,1,1,1
814,0.996939843033628,0.996939843008994,0.996727143080134,0.996727143072488,0.99672714209768,0.99672714208701,3,3,0.99672714209768,0.99672714208701,-1.06699094004625e-11,1,1,1,1,1,1,1,1
815,0.99707587165676,0.997075871522303,0.996713975809866,0.996713975690656,0.996713974678963,0.996713974557261,3,3,0.996713974678963,0.996713974557261,-1.21701870803292e-10,1,1,1,1,1,1,1,1
816,0.99694814841296,0.996948148473952,0.996649690852988,0.99664969094075,0.996649687390445,0.99664968747762,3,3,0.996649687390445,0.99664968747762,8.71753780273821e-11,1,1,1,1,1,1,1,1
817,0.996983283277979,0.996983283226807,0.996485763703998,0.996485763667353,0.996485756867002,0.996485756830037,3,3,0.996485756867002,0.996485756830037,-3.6964986627197e-11,1,1,1,1,1,1,1,1
818,0.996817486328169,0.996817486470575,0.996429020830273,0.996429021006561,0.996429012876377,0.99642901305042,3,3,0.996429012876377,0.99642901305042,1.74043113254641e-10,1,1,1,1,1,1,1,1
