k,volume_pass_double,volume_pass_single,required_connected_double,required_connected_single,topology_pass_double,topology_pass_single,hard_gate_pass_double,hard_gate_pass_single,binary_differing_elements,binary_difference_explained,max_detached_area_double,max_detached_area_single,n_islands_significant_double,n_islands_significant_single,aggregate_detached_area_double,aggregate_detached_area_single,n_islands_all_double,n_islands_all_single,cutoff_gap_double,cutoff_gap_single,single_cutoff_tie_group_size,single_tie_straddles_cutoff,n_solid_double,n_solid_single
2023,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00198352454856171,0.00198352336883545,1,0,576,576
2024,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00198352454856171,0.00198352336883545,1,0,576,576
2025,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00550571039941011,0.00550571084022522,1,0,576,576
2026,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000921324337756768,0.000921338796615601,1,0,576,576
2027,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000921324337756768,0.000921338796615601,1,0,576,576
2028,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000921324337756768,0.000921338796615601,1,0,576,576
2029,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000921324337756768,0.000921338796615601,1,0,576,576
2030,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000921324337756768,0.000921338796615601,1,0,576,576
2031,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000921324337756768,0.000921338796615601,1,0,576,576
2032,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000921324337756768,0.000921338796615601,1,0,576,576
2033,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000921324337756768,0.000921338796615601,1,0,576,576
2034,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00137523525501254,0.0013752281665802,1,0,576,576
2035,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00137523525501254,0.0013752281665802,1,0,576,576
2036,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00137523525501254,0.0013752281665802,1,0,576,576
2037,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00137523525501254,0.0013752281665802,1,0,576,576
2038,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000921324337756768,0.000921338796615601,1,0,576,576
2039,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0027034404072307,0.00270342826843262,1,0,576,576
2040,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0027034404072307,0.00270342826843262,1,0,576,576
2041,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0027034404072307,0.00270342826843262,1,0,576,576
2042,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00362476474498746,0.00362476706504822,1,0,576,576
2043,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00362476474498746,0.00362476706504822,1,0,576,576
2044,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00362476474498746,0.00362476706504822,1,0,576,576
2045,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00362476474498746,0.00362476706504822,1,0,576,576
2046,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0022317331785221,0.00223174691200256,1,0,576,576
2047,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0022317331785221,0.00223174691200256,1,0,576,576
2048,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0022317331785221,0.00223174691200256,1,0,576,576
2049,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0072317331785221,0.00723174214363098,1,0,576,576
2050,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00631040884076534,0.00631040334701538,1,0,576,576
2051,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0072317331785221,0.00723174214363098,1,0,576,576
2052,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00577998000264129,0.00577998161315918,1,0,576,576
2053,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0072317331785221,0.00723174214363098,1,0,576,576
2054,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00577998000264129,0.00577998161315918,1,0,576,576
2055,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0072317331785221,0.00723174214363098,1,0,576,576
2056,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00577998000264129,0.00577998161315918,1,0,576,576
2057,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00077998000264129,0.000779986381530762,1,0,576,576
2058,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00422001999735871,0.00422000885009766,1,0,576,576
2059,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00422001999735871,0.00422000885009766,1,0,576,576
2060,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00734382879305168,0.0073438286781311,1,0,576,576
2061,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00422001999735871,0.00422000885009766,1,0,576,576
2062,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00734382879305168,0.0073438286781311,1,0,576,576
2063,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00422001999735871,0.00422000885009766,1,0,576,576
2064,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00077998000264129,0.000779986381530762,1,0,576,576
2065,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00577998000264129,0.00577998161315918,1,0,576,576
2066,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00077998000264129,0.000779986381530762,1,0,576,576
2067,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00577998000264129,0.00577998161315918,1,0,576,576
2068,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00693973279503585,0.00693973898887634,1,0,576,576
2069,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00193973279503584,0.00193974375724792,1,0,576,576
2070,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00077998000264129,0.000779986381530762,1,0,576,576
2071,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000442168808681309,0.000442147254943848,1,0,576,576
2072,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000442168808681309,0.000442147254943848,1,0,576,576
2073,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00234382879305167,0.00234383344650269,1,0,576,576
2074,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000991846878410585,0.000991851091384888,1,0,576,576
2075,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00234382879305167,0.00234383344650269,1,0,576,576
2076,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00229767008637671,0.00229766964912415,1,0,576,576
2077,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6.31319271937603e-05,6.31213188171387e-05,1,0,576,576
2078,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000442168808681309,0.000442147254943848,1,0,576,576
2079,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00105497880560435,0.00105497241020203,1,0,576,576
2080,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00149714761428565,0.00149714946746826,1,0,576,576
2081,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00350285238571435,0.00350287556648254,1,0,576,576
2082,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00143402239562573,0.00143402814865112,1,0,576,576
2083,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00278599760173298,0.00278598070144653,1,0,576,576
2084,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000274269603231181,0.00027427077293396,1,0,576,576
2085,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00527426960323119,0.00527426600456238,1,0,576,576
2086,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000274269603231181,0.00027427077293396,1,0,576,576
2087,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000274269603231181,0.00027427077293396,1,0,576,576
2088,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00234382879305167,0.00234383344650269,1,0,576,576
2089,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00143401568709189,0.00143399834632874,1,0,576,576
2090,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00493686807280624,0.00493687391281128,1,0,576,576
2091,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000503008710952269,0.000503003597259521,1,0,576,576
2092,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00077998000264129,0.000779986381530762,1,0,576,576
2093,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000503008710952269,0.000503003597259521,1,0,576,576
2094,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00404933429587745,0.00404933094978333,1,0,576,576
2095,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0036071587786623,0.00360715389251709,1,0,576,576
2096,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00261531190025172,0.00261533260345459,1,0,576,576
2097,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0036071587786623,0.00360715389251709,1,0,576,576
2098,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.000947885916625257,0.000947892665863037,1,0,576,576
2099,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.000884753989431497,0.000884771347045898,1,0,576,576
2100,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.000884753989431497,0.000884741544723511,1,0,576,576
2101,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.000884753989431497,0.000884771347045898,1,0,576,576
2102,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.000884753989431497,0.000884741544723511,1,0,576,576
2103,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00150551199903898,0.00150549411773682,1,0,576,576
2104,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00150551199903898,0.0015055239200592,1,0,576,576
2105,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00411524601056851,0.00411525368690491,1,0,576,576
2106,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00411524601056851,0.00411525368690491,1,0,576,576
2107,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00650551199903898,0.00650548934936523,1,0,576,576
2108,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00150551199903898,0.00150549411773682,1,0,576,576
2109,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00150551199903898,0.00150549411773682,1,0,576,576
2110,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00150551199903898,0.00150549411773682,1,0,576,576
2111,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00650551199903898,0.00650548934936523,1,0,576,576
2112,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00650551199903898,0.00650548934936523,1,0,576,576
2113,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00462505415893155,0.00462505221366882,1,0,576,576
2114,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.000374945841068453,0.000374943017959595,1,0,576,576
2115,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.000374945841068453,0.000374943017959595,1,0,576,576
2116,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00300941408850347,0.00300943851470947,1,0,576,576
2117,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.000110128071389104,0.000110149383544922,1,0,576,576
2118,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00300941408850347,0.00300943851470947,1,0,576,576
2119,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00300941408850347,0.00300943851470947,1,0,576,576
2120,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00300941408850347,0.00300943851470947,1,0,576,576
2121,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00199058591149653,0.00199058651924133,1,0,576,576
2122,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00199058591149653,0.00199058651924133,1,0,576,576
2123,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00199058591149653,0.00199058651924133,1,0,576,576
2124,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.000110128071389104,0.000110119581222534,1,0,576,576
2125,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.000110128071389104,0.000110149383544922,1,0,576,576
2126,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00406261491925047,0.00406262278556824,1,0,576,576
2127,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.000110128071389104,0.000110149383544922,1,0,576,576
2128,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00395248684786137,0.00395247340202332,1,0,576,576
2129,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00104751315213863,0.0010475218296051,1,0,576,576
2130,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00142245899320709,0.0014224648475647,1,0,576,576
2131,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00142245899320709,0.0014224648475647,1,0,576,576
2132,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00593738508074954,0.00593739748001099,1,0,576,576
2133,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000937385080749531,0.000937372446060181,1,0,576,576
2134,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00406261491925047,0.00406262278556824,1,0,576,576
2135,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000937385080749531,0.000937372446060181,1,0,576,576
2136,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.00593738508074954,0.00593739748001099,1,0,576,576
2137,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.000937385080749531,0.000937372446060181,1,0,576,576
2138,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00406261491925047,0.00406262278556824,1,0,576,576
2139,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00406261491925047,0.00406262278556824,1,0,576,576
2140,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00406261491925047,0.00406262278556824,1,0,576,576
2141,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699058175086975,1,0,576,576
2142,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00406261491925047,0.00406262278556824,1,0,576,576
2143,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699058175086975,1,0,576,576
2144,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699061155319214,1,0,576,576
2145,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699058175086975,1,0,576,576
2146,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699061155319214,1,0,576,576
2147,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699058175086975,1,0,576,576
2148,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699061155319214,1,0,576,576
2149,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699058175086975,1,0,576,576
2150,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699061155319214,1,0,576,576
2151,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699058175086975,1,0,576,576
2152,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699061155319214,1,0,576,576
2153,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699058175086975,1,0,576,576
2154,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699061155319214,1,0,576,576
2155,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699058175086975,1,0,576,576
2156,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00699058591149654,0.00699061155319214,1,0,576,576
2157,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00199058591149653,0.00199058651924133,1,0,576,576
2158,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00199058591149653,0.00199058651924133,1,0,576,576
2159,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00199058591149653,0.00199058651924133,1,0,576,576
2160,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00523834442627497,0.00523835420608521,1,0,576,576
2161,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00523834442627497,0.00523832440376282,1,0,576,576
2162,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00523834442627497,0.00523835420608521,1,0,576,576
2163,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00523834442627497,0.00523832440376282,1,0,576,576
2164,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00523834442627497,0.00523835420608521,1,0,576,576
2165,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00523834442627497,0.00523832440376282,1,0,576,576
2166,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00523834442627497,0.00523835420608521,1,0,576,576
2167,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00523834442627497,0.00523835420608521,1,0,576,576
2168,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00731037343402891,0.00731036067008972,1,0,576,576
2169,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.010238344426275,0.0102383494377136,1,0,576,576
2170,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00731037343402891,0.00731036067008972,1,0,576,576
2171,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00731037343402891,0.00731036067008972,1,0,576,576
2172,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00731037343402891,0.00731036067008972,1,0,576,576
2173,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00523834442627497,0.00523835420608521,1,0,576,576
2174,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00335788658616754,0.00335788726806641,1,0,576,576
2175,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00523834442627497,0.00523835420608521,1,0,576,576
2176,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0023103734340289,0.0023103654384613,1,0,576,576
2177,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00523834442627497,0.00523835420608521,1,0,576,576
2178,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0023103734340289,0.0023103654384613,1,0,576,576
2179,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0023103734340289,0.0023103654384613,1,0,576,576
2180,1,1,1,1,1,1,1,1,0,1,0.00694444444444444,0.00694444444444444,0,0,0.00694444444444444,0.00694444444444444,1,1,0.0026896265659711,0.00268962979316711,1,0,576,576
2181,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00185522794116888,0.00185522437095642,1,0,576,576
2182,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00185522794116888,0.00185522437095642,1,0,576,576
2183,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00185522794116888,0.00185522437095642,1,0,576,576
2184,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00185522794116888,0.00185522437095642,1,0,576,576
2185,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00185522794116888,0.00185522437095642,1,0,576,576
2186,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00185522794116888,0.00185522437095642,1,0,576,576
2187,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00685522794116888,0.00685521960258484,1,0,576,576
2188,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00685522794116888,0.00685521960258484,1,0,576,576
2189,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00685522794116888,0.00685521960258484,1,0,576,576
2190,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00685522794116888,0.00685521960258484,1,0,576,576
2191,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00335788658616754,0.00335788726806641,1,0,576,576
2192,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00685522794116888,0.00685521960258484,1,0,576,576
2193,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00335788658616754,0.00335788726806641,1,0,576,576
2194,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00685522794116888,0.00685521960258484,1,0,576,576
2195,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00335788658616754,0.00335788726806641,1,0,576,576
2196,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00335788658616754,0.00335788726806641,1,0,576,576
2197,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00335788658616754,0.00335788726806641,1,0,576,576
2198,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00685522794116888,0.00685521960258484,1,0,576,576
2199,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.00185522794116888,0.00185522437095642,1,0,576,576
